TEAM_NAME,FG3_PCT,FG3A,SEASON_YEAR,Total_Wins,TEAM FTA,TEAM FT_PCT,TEAM REB,TEAM AST,TEAM TOV,TEAM STL,TEAM PLUS_MINUS
Atlanta Hawks,0.35339024390243906,30.548780487804876,2022-2023,41,22.5609756097561,0.8196585365853659,44.3780487804878,24.98780487804878,12.926829268292684,7.073170731707317,0.2926829268292683
Boston Celtics,0.37540243902439024,42.58536585365854,2022-2023,57,21.573170731707318,0.8096463414634147,45.329268292682926,26.658536585365855,13.353658536585366,6.353658536585366,6.524390243902439
Brooklyn Nets,0.3801341463414634,33.792682926829265,2022-2023,45,22.085365853658537,0.801109756097561,40.51219512195122,25.524390243902438,13.74390243902439,7.134146341463414,0.8536585365853658
Charlotte Hornets,0.3294756097560976,32.548780487804876,2022-2023,27,23.5609756097561,0.7491585365853658,44.53658536585366,25.146341463414632,14.195121951219512,7.7317073170731705,-6.2439024390243905
Chicago Bulls,0.357,28.865853658536587,2022-2023,40,21.804878048780488,0.8077560975609757,42.353658536585364,24.463414634146343,13.378048780487806,7.853658536585366,1.2926829268292683
Cleveland Cavaliers,0.3663170731707317,31.573170731707318,2022-2023,51,22.48780487804878,0.783670731707317,41.08536585365854,24.9390243902439,13.341463414634147,7.146341463414634,5.378048780487805
Dallas Mavericks,0.3713170731707317,41.0,2022-2023,38,25.085365853658537,0.7491463414634146,38.792682926829265,22.926829268292682,12.21951219512195,6.2682926829268295,0.07317073170731707
Denver Nuggets,0.3760121951219512,31.20731707317073,2022-2023,53,22.365853658536587,0.7536585365853659,43.01219512195122,28.878048780487806,14.536585365853659,7.536585365853658,3.3292682926829267
Detroit Pistons,0.3478780487804878,32.426829268292686,2022-2023,17,25.682926829268293,0.7717560975609756,42.4390243902439,22.975609756097562,15.085365853658537,7.0,-8.21951219512195
Golden State Warriors,0.3846341463414634,43.170731707317074,2022-2023,44,20.182926829268293,0.7935243902439024,44.59756097560975,29.829268292682926,16.29268292682927,7.170731707317073,1.8048780487804879
Houston Rockets,0.32314634146341464,31.9390243902439,2022-2023,22,25.341463414634145,0.7520975609756098,46.28048780487805,22.378048780487806,16.24390243902439,7.317073170731708,-7.853658536585366
Indiana Pacers,0.3659512195121951,36.951219512195124,2022-2023,35,23.70731707317073,0.7890121951219512,41.548780487804876,26.98780487804878,14.926829268292684,7.695121951219512,-3.182926829268293
LA Clippers,0.377,33.34146341463415,2022-2023,44,23.926829268292682,0.7750853658536586,43.23170731707317,23.890243902439025,14.231707317073171,7.073170731707317,0.5
Los Angeles Lakers,0.3480365853658537,31.195121951219512,2022-2023,43,26.609756097560975,0.7733536585365853,45.707317073170735,25.26829268292683,14.073170731707316,6.414634146341464,0.573170731707317
Memphis Grizzlies,0.349780487804878,34.23170731707317,2022-2023,51,23.829268292682926,0.7411829268292683,46.6219512195122,26.036585365853657,13.609756097560975,8.292682926829269,3.9390243902439024
Miami Heat,0.34431707317073174,34.78048780487805,2022-2023,44,22.98780487804878,0.8281829268292683,40.59756097560975,23.841463414634145,13.487804878048781,7.987804878048781,-0.3170731707317073
Milwaukee Bucks,0.36791463414634146,40.31707317073171,2022-2023,58,22.402439024390244,0.7445365853658537,48.63414634146341,25.79268292682927,14.621951219512194,6.353658536585366,3.6341463414634148
Minnesota Timberwolves,0.3635121951219512,33.30487804878049,2022-2023,42,23.682926829268293,0.7549146341463414,41.890243902439025,26.158536585365855,15.341463414634147,8.012195121951219,-0.036585365853658534
New Orleans Pelicans,0.3615609756097561,30.097560975609756,2022-2023,42,24.390243902439025,0.7949024390243903,43.69512195121951,25.878048780487806,14.585365853658537,8.304878048780488,1.8902439024390243
New York Knicks,0.3538414634146341,35.73170731707317,2022-2023,47,25.451219512195124,0.7587926829268293,46.59756097560975,22.926829268292682,12.987804878048781,6.426829268292683,2.926829268292683
Oklahoma City Thunder,0.356890243902439,34.109756097560975,2022-2023,40,23.70731707317073,0.8043536585365852,43.65853658536585,24.414634146341463,13.048780487804878,8.24390243902439,1.0853658536585367
Orlando Magic,0.34807317073170735,31.109756097560975,2022-2023,34,25.0,0.7846341463414634,43.24390243902439,23.24390243902439,15.073170731707316,7.353658536585366,-2.5609756097560976
Philadelphia 76ers,0.38501219512195123,32.6219512195122,2022-2023,54,25.097560975609756,0.8349756097560976,40.926829268292686,25.158536585365855,13.670731707317072,7.7439024390243905,4.317073170731708
Phoenix Suns,0.3713170731707317,32.609756097560975,2022-2023,45,21.71951219512195,0.7944512195121951,44.24390243902439,27.25609756097561,13.536585365853659,7.134146341463414,2.073170731707317
Portland Trail Blazers,0.3641463414634146,35.28048780487805,2022-2023,33,24.646341463414632,0.7976585365853659,40.548780487804876,24.158536585365855,14.451219512195122,6.7439024390243905,-4.012195121951219
Sacramento Kings,0.36771951219512194,37.31707317073171,2022-2023,48,25.0609756097561,0.7918536585365854,42.451219512195124,27.28048780487805,13.487804878048781,7.0,2.6463414634146343
San Antonio Spurs,0.34648780487804876,32.19512195121951,2022-2023,22,21.20731707317073,0.7402682926829268,43.707317073170735,27.21951219512195,15.28048780487805,6.975609756097561,-10.036585365853659
Toronto Raptors,0.3361585365853659,32.02439024390244,2022-2023,41,23.4390243902439,0.7870609756097561,43.02439024390244,23.914634146341463,11.658536585365853,9.414634146341463,1.475609756097561
Utah Jazz,0.35198780487804876,37.792682926829265,2022-2023,37,23.841463414634145,0.7821585365853658,45.8780487804878,25.963414634146343,15.353658536585366,6.097560975609756,-0.9390243902439024
Washington Wizards,0.35423170731707315,31.71951219512195,2022-2023,35,22.414634146341463,0.7874268292682927,43.63414634146341,25.402439024390244,14.121951219512194,6.841463414634147,-1.2073170731707317
