TEAM_NAME,FG3_PCT,FG3A,SEASON_YEAR,Total_Wins,TEAM FTA,TEAM FT_PCT,TEAM REB,TEAM AST,TEAM TOV,TEAM STL,TEAM PLUS_MINUS
Atlanta Hawks,0.36415853658536584,37.707317073170735,2023-2024,36,23.24390243902439,0.7942926829268293,44.670731707317074,26.585365853658537,13.536585365853659,7.5,-2.182926829268293
Boston Celtics,0.38759756097560977,42.46341463414634,2023-2024,64,20.170731707317074,0.7958902439024391,46.329268292682926,26.914634146341463,11.939024390243903,6.7926829268292686,11.341463414634147
Brooklyn Nets,0.3618170731707317,36.707317073170735,2023-2024,32,20.865853658536587,0.7619390243902439,44.0609756097561,25.634146341463413,13.121951219512194,6.780487804878049,-2.8902439024390243
Charlotte Hornets,0.35336585365853657,34.0,2023-2024,21,18.4390243902439,0.788780487804878,40.28048780487805,24.79268292682927,13.768292682926829,6.853658536585366,-10.24390243902439
Chicago Bulls,0.35690243902439023,32.073170731707314,2023-2024,39,21.109756097560975,0.7927439024390244,43.81707317073171,24.975609756097562,12.24390243902439,7.780487804878049,-1.4390243902439024
Cleveland Cavaliers,0.3663780487804878,36.78048780487805,2023-2024,48,20.378048780487806,0.762109756097561,43.292682926829265,28.036585365853657,13.560975609756097,7.378048780487805,2.4146341463414633
Dallas Mavericks,0.3670121951219512,39.53658536585366,2023-2024,50,22.463414634146343,0.7531829268292684,42.9390243902439,25.682926829268293,12.524390243902438,6.865853658536586,2.207317073170732
Denver Nuggets,0.3732682926829268,31.21951219512195,2023-2024,57,19.853658536585368,0.7596219512195123,44.426829268292686,29.451219512195124,12.634146341463415,7.134146341463414,5.2560975609756095
Detroit Pistons,0.3487804878048781,31.73170731707317,2023-2024,14,21.70731707317073,0.785,43.329268292682926,25.463414634146343,15.21951219512195,6.475609756097561,-9.109756097560975
Golden State Warriors,0.3790609756097561,38.91463414634146,2023-2024,46,20.048780487804876,0.777219512195122,46.707317073170735,29.29268292682927,14.317073170731707,6.975609756097561,2.6097560975609757
Houston Rockets,0.3520609756097561,36.146341463414636,2023-2024,41,23.365853658536587,0.7693292682926829,45.451219512195124,24.817073170731707,12.74390243902439,7.7926829268292686,1.1219512195121952
Indiana Pacers,0.37285365853658536,35.25609756097561,2023-2024,47,20.548780487804876,0.7815975609756097,41.52439024390244,30.75609756097561,12.914634146341463,7.695121951219512,3.048780487804878
LA Clippers,0.3824268292682927,33.15853658536585,2023-2024,51,22.158536585365855,0.8299878048780488,42.96341463414634,25.573170731707318,13.146341463414634,7.804878048780488,3.2804878048780486
Los Angeles Lakers,0.37426829268292683,31.365853658536587,2023-2024,47,24.182926829268293,0.7741707317073171,43.109756097560975,28.524390243902438,13.975609756097562,7.378048780487805,0.5975609756097561
Memphis Grizzlies,0.3452317073170732,37.76829268292683,2023-2024,27,21.0,0.7643536585365853,42.609756097560975,24.695121951219512,15.073170731707316,8.207317073170731,-7.0
Miami Heat,0.37,33.71951219512195,2023-2024,46,22.024390243902438,0.8168048780487804,42.292682926829265,25.804878048780488,12.658536585365853,7.524390243902439,1.7560975609756098
Milwaukee Bucks,0.3726829268292683,38.073170731707314,2023-2024,49,23.902439024390244,0.7709756097560976,44.170731707317074,26.536585365853657,12.914634146341463,6.804878048780488,2.6219512195121952
Minnesota Timberwolves,0.38701219512195123,32.69512195121951,2023-2024,56,22.9390243902439,0.774780487804878,43.6219512195122,26.634146341463413,14.170731707317072,7.890243902439025,6.451219512195122
New Orleans Pelicans,0.3781341463414634,32.59756097560975,2023-2024,49,22.841463414634145,0.7708414634146342,43.96341463414634,26.951219512195124,13.012195121951219,8.341463414634147,4.414634146341464
New York Knicks,0.36946341463414634,35.80487804878049,2023-2024,50,21.817073170731707,0.7818414634146342,45.170731707317074,24.365853658536587,13.231707317073171,7.463414634146342,4.585365853658536
Oklahoma City Thunder,0.38720731707317074,34.207317073170735,2023-2024,57,21.451219512195124,0.8296829268292684,42.03658536585366,27.109756097560975,12.670731707317072,8.463414634146341,7.414634146341464
Orlando Magic,0.35223170731707315,31.317073170731707,2023-2024,47,24.414634146341463,0.7586951219512196,42.30487804878049,24.670731707317074,14.707317073170731,8.158536585365853,2.024390243902439
Philadelphia 76ers,0.36003658536585365,33.329268292682926,2023-2024,47,23.585365853658537,0.8231951219512195,42.951219512195124,24.890243902439025,12.0,8.463414634146341,3.048780487804878
Phoenix Suns,0.3798658536585366,32.573170731707314,2023-2024,49,23.353658536585368,0.808280487804878,44.073170731707314,27.048780487804876,14.890243902439025,7.439024390243903,3.0609756097560976
Portland Trail Blazers,0.3456585365853659,33.207317073170735,2023-2024,21,20.48780487804878,0.7932560975609756,42.74390243902439,23.097560975609756,15.231707317073171,7.646341463414634,-9.024390243902438
Sacramento Kings,0.36559756097560975,39.25609756097561,2023-2024,46,20.853658536585368,0.7403048780487804,43.98780487804878,28.341463414634145,13.146341463414634,7.621951219512195,1.7439024390243902
San Antonio Spurs,0.34880487804878046,36.3780487804878,2023-2024,22,19.963414634146343,0.7777439024390244,44.23170731707317,29.865853658536587,15.146341463414634,7.121951219512195,-6.487804878048781
Toronto Raptors,0.34582926829268296,33.073170731707314,2023-2024,25,21.609756097560975,0.7575121951219512,42.65853658536585,28.475609756097562,13.987804878048781,7.7317073170731705,-6.439024390243903
Utah Jazz,0.35313414634146345,36.5,2023-2024,31,22.597560975609756,0.8313170731707318,45.451219512195124,27.21951219512195,15.670731707317072,6.548780487804878,-4.890243902439025
Washington Wizards,0.34748780487804876,35.548780487804876,2023-2024,15,20.20731707317073,0.7651341463414634,41.073170731707314,27.926829268292682,13.987804878048781,7.597560975609756,-9.292682926829269
