season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage
2021-22,Brandon Ingram,1627742,-29,36.0,25.0,6.0,0.462
2021-22,Brandon Ingram,1627742,-22,25.5,11.5,3.5,0.286
2021-22,Brandon Ingram,1627742,-19,36.0,9.0,4.0,0.154
2021-22,Brandon Ingram,1627742,-15,33.0,15.0,1.0,0.5
2021-22,Brandon Ingram,1627742,-13,37.0,19.0,5.0,0.429
2021-22,Brandon Ingram,1627742,-11,36.5,16.0,6.0,0.3335
2021-22,Brandon Ingram,1627742,-10,33.0,16.0,5.0,0.278
2021-22,Brandon Ingram,1627742,-9,33.0,18.0,4.0,0.444
2021-22,Brandon Ingram,1627742,-8,37.0,32.0,8.5,0.5
2021-22,Brandon Ingram,1627742,-7,34.5,15.0,5.0,0.2945
2021-22,Brandon Ingram,1627742,-6,39.0,19.0,3.5,0.487
2021-22,Brandon Ingram,1627742,-3,35.5,28.75,5.75,0.46299999999999997
2021-22,Brandon Ingram,1627742,-2,36.666666666666664,26.666666666666668,3.3333333333333335,0.43
2021-22,Brandon Ingram,1627742,-1,34.0,27.5,4.5,0.6174999999999999
2021-22,Brandon Ingram,1627742,0,38.0,27.0,9.0,0.44
2021-22,Brandon Ingram,1627742,2,35.75,26.0,6.0,0.4475
2021-22,Brandon Ingram,1627742,4,31.0,20.5,5.0,0.3975
2021-22,Brandon Ingram,1627742,6,35.0,22.0,6.0,0.409
2021-22,Brandon Ingram,1627742,7,37.0,34.0,4.0,0.524
2021-22,Brandon Ingram,1627742,9,31.5,24.5,8.5,0.494
2021-22,Brandon Ingram,1627742,10,29.0,19.0,4.0,0.412
2021-22,Brandon Ingram,1627742,12,35.0,26.0,9.5,0.4395
2021-22,Brandon Ingram,1627742,15,30.0,18.0,6.0,0.5075
2021-22,Brandon Ingram,1627742,16,35.0,33.0,12.0,0.571
2021-22,Brandon Ingram,1627742,20,31.5,21.5,7.0,0.47250000000000003
2021-22,Brandon Ingram,1627742,21,33.666666666666664,25.333333333333332,4.666666666666667,0.5806666666666667
2021-22,Brandon Ingram,1627742,23,33.0,17.0,8.0,0.333
2021-22,Brandon Ingram,1627742,26,30.0,29.0,6.0,0.688
2021-22,Brandon Ingram,1627742,27,33.5,25.5,5.0,0.5965
2021-22,Brandon Ingram,1627742,28,33.0,26.0,5.0,0.474
2021-22,Brandon Ingram,1627742,29,31.0,19.0,8.0,0.444
2021-22,Brandon Knight,202688,-12,20.0,10.0,3.0,0.5
2021-22,Brandon Knight,202688,13,24.0,18.0,5.0,0.5
2021-22,Brandon Williams,1630314,-32,25.0,7.0,3.0,0.231
2021-22,Brandon Williams,1630314,-31,28.5,10.0,3.0,0.225
2021-22,Brandon Williams,1630314,-30,23.0,2.0,2.0,0.1
2021-22,Brandon Williams,1630314,-26,26.0,9.0,1.0,0.231
2021-22,Brandon Williams,1630314,-25,33.0,27.0,2.0,0.389
2021-22,Brandon Williams,1630314,-21,23.0,9.0,5.0,0.4
2021-22,Brandon Williams,1630314,-16,28.0,13.0,4.0,0.4325
2021-22,Brandon Williams,1630314,-12,28.5,13.5,7.5,0.34299999999999997
2021-22,Brandon Williams,1630314,-9,35.0,20.0,6.0,0.471
2021-22,Brandon Williams,1630314,-7,28.0,14.0,2.0,0.4
2021-22,Brandon Williams,1630314,-6,29.0,17.0,3.0,0.4
2021-22,Brandon Williams,1630314,-5,27.0,10.0,10.0,0.4
2021-22,Brandon Williams,1630314,0,40.0,25.0,12.0,0.4
2021-22,Brandon Williams,1630314,8,36.0,16.5,3.5,0.31
2021-22,Brandon Williams,1630314,13,37.0,24.0,5.0,0.526
2021-22,Braxton Key,1630296,-15,21.0,12.0,3.0,0.714
2021-22,Braxton Key,1630296,-2,28.0,12.0,2.0,0.455
2021-22,Braxton Key,1630296,12,23.0,5.0,0.0,0.25
2021-22,Braxton Key,1630296,18,30.0,10.0,1.0,0.417
2021-22,Brook Lopez,201572,-18,20.0,15.0,1.0,0.6
2021-22,Brook Lopez,201572,-11,21.0,10.0,0.0,0.444
2021-22,Brook Lopez,201572,-9,20.0,5.0,0.0,0.286
2021-22,Brook Lopez,201572,-8,23.0,15.0,0.0,0.438
2021-22,Brook Lopez,201572,-3,29.0,17.0,0.0,0.429
2021-22,Brook Lopez,201572,0,28.0,8.0,0.0,0.333
2021-22,Brook Lopez,201572,1,25.0,13.5,1.0,0.4585
2021-22,Brook Lopez,201572,7,23.0,10.0,2.0,0.444
2021-22,Brook Lopez,201572,18,29.0,28.0,0.0,0.643
2021-22,Brook Lopez,201572,21,21.0,17.0,0.0,0.636
2021-22,Bruce Brown,1628971,-42,31.0,4.0,1.0,0.333
2021-22,Bruce Brown,1628971,-28,31.0,0.0,0.0,0.0
2021-22,Bruce Brown,1628971,-23,25.0,11.0,0.0,0.667
2021-22,Bruce Brown,1628971,-22,24.0,10.0,1.0,0.556
2021-22,Bruce Brown,1628971,-19,34.0,15.0,5.0,0.417
2021-22,Bruce Brown,1628971,-16,26.0,14.0,3.0,0.75
2021-22,Bruce Brown,1628971,-15,23.0,14.0,1.0,0.455
2021-22,Bruce Brown,1628971,-14,34.0,10.0,4.0,0.3
2021-22,Bruce Brown,1628971,-13,21.0,4.0,2.0,0.333
2021-22,Bruce Brown,1628971,-9,26.0,4.0,2.0,0.182
2021-22,Bruce Brown,1628971,-8,34.0,23.0,3.0,0.471
2021-22,Bruce Brown,1628971,-7,25.0,5.75,0.75,0.3165
2021-22,Bruce Brown,1628971,-6,24.0,8.0,0.0,0.571
2021-22,Bruce Brown,1628971,-5,27.0,8.0,1.0,0.571
2021-22,Bruce Brown,1628971,-4,20.0,4.0,1.0,0.30000000000000004
2021-22,Bruce Brown,1628971,-3,27.333333333333332,9.333333333333334,0.6666666666666666,0.47500000000000003
2021-22,Bruce Brown,1628971,-1,23.0,10.0,5.0,1.0
2021-22,Bruce Brown,1628971,0,32.0,17.0,2.6666666666666665,0.605
2021-22,Bruce Brown,1628971,1,26.0,9.0,1.0,0.5355
2021-22,Bruce Brown,1628971,2,35.5,19.5,5.5,0.5575
2021-22,Bruce Brown,1628971,3,27.5,9.25,3.25,0.65
2021-22,Bruce Brown,1628971,4,35.5,17.0,4.0,0.5105
2021-22,Bruce Brown,1628971,5,29.0,15.0,3.5,0.432
2021-22,Bruce Brown,1628971,6,28.0,14.0,1.0,0.667
2021-22,Bruce Brown,1628971,9,36.5,15.0,4.0,0.5625
2021-22,Bruce Brown,1628971,10,22.0,15.0,4.0,0.8
2021-22,Bruce Brown,1628971,11,20.0,6.0,1.0,1.0
2021-22,Bruce Brown,1628971,12,32.5,8.5,3.5,0.43900000000000006
2021-22,Bruce Brown,1628971,16,29.0,11.0,0.0,0.556
2021-22,Bruce Brown,1628971,17,36.0,16.0,4.0,0.667
2021-22,Bruce Brown,1628971,18,28.5,12.5,1.0,0.5835
2021-22,Bruce Brown,1628971,21,23.0,8.0,5.0,0.75
2021-22,Bruce Brown,1628971,23,22.0,2.0,2.0,0.25
2021-22,Bruce Brown,1628971,28,37.0,19.0,6.0,0.667
2021-22,Bruce Brown,1628971,30,31.0,10.0,8.0,0.375
2021-22,Bruno Fernando,1628981,6,22.0,16.0,0.0,1.0
2021-22,Bruno Fernando,1628981,16,22.0,17.0,2.0,0.75
2021-22,Bryn Forbes,1627854,-14,21.0,3.0,0.5,0.2715
2021-22,Bryn Forbes,1627854,-8,31.0,7.0,3.0,0.214
2021-22,Bryn Forbes,1627854,-7,20.0,8.0,2.0,0.5
2021-22,Bryn Forbes,1627854,-3,30.5,17.5,2.0,0.4365
2021-22,Bryn Forbes,1627854,-2,22.5,11.0,1.5,0.6025
2021-22,Bryn Forbes,1627854,-1,20.0,12.0,1.0,0.444
2021-22,Bryn Forbes,1627854,1,20.0,16.0,2.0,0.714
2021-22,Bryn Forbes,1627854,2,26.0,17.0,1.5,0.5095000000000001
2021-22,Bryn Forbes,1627854,3,24.0,23.0,1.0,0.75
2021-22,Bryn Forbes,1627854,4,22.0,14.0,0.0,0.441
2021-22,Bryn Forbes,1627854,5,25.0,18.0,5.0,0.429
2021-22,Bryn Forbes,1627854,7,28.5,19.5,0.5,0.525
2021-22,Bryn Forbes,1627854,8,22.0,9.0,2.0,0.2
2021-22,Bryn Forbes,1627854,9,30.0,22.5,2.5,0.436
2021-22,Bryn Forbes,1627854,11,29.0,22.0,0.0,0.667
2021-22,Bryn Forbes,1627854,15,23.0,15.0,1.0,0.462
2021-22,Bryn Forbes,1627854,18,20.0,14.0,1.0,0.6
2021-22,Bryn Forbes,1627854,27,24.0,17.0,1.0,0.6
2021-22,Buddy Hield,1627741,-25,29.0,14.0,1.0,0.294
2021-22,Buddy Hield,1627741,-24,32.0,14.0,3.0,0.417
2021-22,Buddy Hield,1627741,-22,28.5,14.0,2.0,0.3875
2021-22,Buddy Hield,1627741,-21,32.0,5.0,5.0,0.143
2021-22,Buddy Hield,1627741,-20,34.0,18.0,6.0,0.538
2021-22,Buddy Hield,1627741,-18,27.0,11.0,0.0,0.308
2021-22,Buddy Hield,1627741,-17,23.0,2.0,1.0,0.0
2021-22,Buddy Hield,1627741,-16,30.0,16.0,3.0,0.462
2021-22,Buddy Hield,1627741,-15,27.0,9.0,2.5,0.3685
2021-22,Buddy Hield,1627741,-13,33.0,15.0,1.5,0.3875
2021-22,Buddy Hield,1627741,-12,29.2,11.4,3.8,0.3038
2021-22,Buddy Hield,1627741,-11,29.0,11.6,1.8,0.3458
2021-22,Buddy Hield,1627741,-10,26.0,11.0,2.0,0.417
2021-22,Buddy Hield,1627741,-9,36.0,16.333333333333332,2.3333333333333335,0.3406666666666667
2021-22,Buddy Hield,1627741,-5,37.0,22.5,4.5,0.5395
2021-22,Buddy Hield,1627741,-4,27.0,14.5,1.5,0.322
2021-22,Buddy Hield,1627741,-2,29.5,13.0,1.0,0.34550000000000003
2021-22,Buddy Hield,1627741,-1,33.166666666666664,16.666666666666668,4.333333333333333,0.4608333333333334
2021-22,Buddy Hield,1627741,0,30.0,24.0,3.0,0.4466666666666666
2021-22,Buddy Hield,1627741,1,32.4,16.4,5.6,0.4856
2021-22,Buddy Hield,1627741,2,29.0,17.4,1.8,0.4476
2021-22,Buddy Hield,1627741,3,23.5,17.5,0.5,0.4855
2021-22,Buddy Hield,1627741,4,32.0,17.0,2.6666666666666665,0.39233333333333337
2021-22,Buddy Hield,1627741,5,37.0,17.0,2.5,0.4545
2021-22,Buddy Hield,1627741,7,33.333333333333336,19.0,5.0,0.35000000000000003
2021-22,Buddy Hield,1627741,8,39.0,13.0,1.0,0.316
2021-22,Buddy Hield,1627741,9,36.5,23.0,3.5,0.473
2021-22,Buddy Hield,1627741,10,40.0,25.0,6.0,0.381
2021-22,Buddy Hield,1627741,11,26.333333333333332,19.333333333333332,1.0,0.503
2021-22,Buddy Hield,1627741,12,30.0,15.75,2.0,0.387
2021-22,Buddy Hield,1627741,13,25.0,21.0,0.0,0.5
2021-22,Buddy Hield,1627741,15,34.0,23.5,4.0,0.5165
2021-22,Buddy Hield,1627741,25,35.0,17.0,6.0,0.389
2021-22,CJ Elleby,1629604,-34,36.0,4.0,5.0,0.182
2021-22,CJ Elleby,1629604,-33,34.0,10.0,1.0,0.333
2021-22,CJ Elleby,1629604,-30,22.0,0.0,6.0,0.0
2021-22,CJ Elleby,1629604,-29,28.0,14.0,3.0,0.6
2021-22,CJ Elleby,1629604,-25,29.0,5.0,0.0,0.333
2021-22,CJ Elleby,1629604,-24,26.0,8.0,7.0,0.2
2021-22,CJ Elleby,1629604,-18,23.0,6.0,1.0,0.3885
2021-22,CJ Elleby,1629604,-17,30.0,17.0,0.0,0.636
2021-22,CJ Elleby,1629604,-16,28.0,12.0,1.0,0.833
2021-22,CJ Elleby,1629604,-13,26.0,8.0,1.0,0.44999999999999996
2021-22,CJ Elleby,1629604,-12,23.0,5.0,0.6666666666666666,0.259
2021-22,CJ Elleby,1629604,-10,28.666666666666668,7.333333333333333,2.6666666666666665,0.3213333333333333
2021-22,CJ Elleby,1629604,-9,26.0,8.0,1.0,0.5
2021-22,CJ Elleby,1629604,-8,23.0,10.0,2.0,0.5
2021-22,CJ Elleby,1629604,-4,31.0,1.0,0.0,0.0
2021-22,CJ Elleby,1629604,-2,29.5,7.0,3.5,0.23650000000000002
2021-22,CJ Elleby,1629604,-1,30.0,9.0,3.0,0.111
2021-22,CJ Elleby,1629604,0,24.5,6.5,5.0,0.45
2021-22,CJ Elleby,1629604,2,34.0,12.0,3.0,0.5389999999999999
2021-22,CJ Elleby,1629604,11,26.0,7.0,2.0,0.375
2021-22,CJ Elleby,1629604,12,31.5,8.0,2.0,0.722
2021-22,CJ Elleby,1629604,20,25.0,7.0,2.0,0.286
2021-22,CJ Elleby,1629604,29,34.0,10.0,4.0,0.429
2021-22,CJ McCollum,203468,-32,29.0,16.0,4.0,0.353
2021-22,CJ McCollum,203468,-29,26.0,17.0,6.0,0.389
2021-22,CJ McCollum,203468,-28,31.0,16.0,2.0,0.389
2021-22,CJ McCollum,203468,-25,31.0,32.0,11.0,0.619
2021-22,CJ McCollum,203468,-23,32.0,20.0,4.0,0.438
2021-22,CJ McCollum,203468,-21,37.0,19.0,4.0,0.389
2021-22,CJ McCollum,203468,-20,40.0,19.5,7.0,0.38
2021-22,CJ McCollum,203468,-19,34.0,24.0,6.0,0.381
2021-22,CJ McCollum,203468,-18,37.0,25.0,8.0,0.417
2021-22,CJ McCollum,203468,-17,36.0,17.333333333333332,6.0,0.40399999999999997
2021-22,CJ McCollum,203468,-16,39.0,20.0,3.0,0.4
2021-22,CJ McCollum,203468,-15,39.0,16.0,4.0,0.353
2021-22,CJ McCollum,203468,-14,30.0,21.0,2.0,0.412
2021-22,CJ McCollum,203468,-13,35.0,29.0,4.0,0.565
2021-22,CJ McCollum,203468,-12,38.0,21.0,7.0,0.588
2021-22,CJ McCollum,203468,-10,32.0,21.0,9.0,0.529
2021-22,CJ McCollum,203468,-9,37.0,27.5,5.0,0.5
2021-22,CJ McCollum,203468,-8,33.0,15.0,3.0,0.294
2021-22,CJ McCollum,203468,-7,35.0,21.0,6.0,0.368
2021-22,CJ McCollum,203468,-6,36.666666666666664,20.333333333333332,5.666666666666667,0.43933333333333335
2021-22,CJ McCollum,203468,-3,36.8,23.0,6.0,0.4708
2021-22,CJ McCollum,203468,-2,33.0,25.0,6.0,0.5
2021-22,CJ McCollum,203468,0,35.0,33.0,4.5,0.5315
2021-22,CJ McCollum,203468,2,38.0,15.0,4.0,0.333
2021-22,CJ McCollum,203468,3,34.0,24.0,3.0,0.53
2021-22,CJ McCollum,203468,4,38.0,26.333333333333332,4.666666666666667,0.41300000000000003
2021-22,CJ McCollum,203468,6,32.0,24.0,4.0,0.5
2021-22,CJ McCollum,203468,7,35.0,25.0,5.5,0.5525
2021-22,CJ McCollum,203468,9,36.0,26.0,5.0,0.5
2021-22,CJ McCollum,203468,10,35.5,25.5,5.0,0.639
2021-22,CJ McCollum,203468,11,34.5,19.5,2.5,0.44799999999999995
2021-22,CJ McCollum,203468,12,38.0,25.0,8.0,0.346
2021-22,CJ McCollum,203468,14,37.0,18.0,6.0,0.438
2021-22,CJ McCollum,203468,15,34.0,17.0,9.0,0.438
2021-22,CJ McCollum,203468,16,36.0,28.0,6.0,0.423
2021-22,CJ McCollum,203468,18,29.0,24.0,4.0,0.556
2021-22,CJ McCollum,203468,19,28.0,23.0,7.0,0.474
2021-22,CJ McCollum,203468,20,31.0,25.0,4.5,0.5295000000000001
2021-22,CJ McCollum,203468,23,32.0,25.0,2.0,0.381
2021-22,CJ McCollum,203468,24,31.0,23.0,5.0,0.692
2021-22,CJ McCollum,203468,27,24.0,7.0,5.0,0.2
2021-22,CJ McCollum,203468,28,34.0,32.0,3.0,0.684
2021-22,CJ McCollum,203468,33,28.0,20.0,4.0,0.421
2021-22,Cade Cunningham,1630595,-38,38.0,14.0,7.0,0.333
2021-22,Cade Cunningham,1630595,-30,29.0,8.0,3.0,0.273
2021-22,Cade Cunningham,1630595,-25,31.0,12.0,6.0,0.263
2021-22,Cade Cunningham,1630595,-24,20.0,13.0,0.0,0.5
2021-22,Cade Cunningham,1630595,-23,29.0,9.0,7.0,0.3
2021-22,Cade Cunningham,1630595,-22,29.0,6.0,3.0,0.143
2021-22,Cade Cunningham,1630595,-20,25.5,14.5,4.0,0.44999999999999996
2021-22,Cade Cunningham,1630595,-18,32.0,16.0,8.333333333333334,0.3406666666666667
2021-22,Cade Cunningham,1630595,-17,21.0,12.0,2.0,0.385
2021-22,Cade Cunningham,1630595,-16,32.5,21.5,4.0,0.4265
2021-22,Cade Cunningham,1630595,-15,35.0,25.0,8.0,0.5
2021-22,Cade Cunningham,1630595,-14,41.0,25.0,5.0,0.478
2021-22,Cade Cunningham,1630595,-13,30.5,12.0,4.0,0.235
2021-22,Cade Cunningham,1630595,-12,32.0,34.0,6.0,0.542
2021-22,Cade Cunningham,1630595,-11,28.0,6.0,6.0,0.2
2021-22,Cade Cunningham,1630595,-10,31.0,17.0,6.0,0.25
2021-22,Cade Cunningham,1630595,-9,31.0,9.0,3.0,0.5
2021-22,Cade Cunningham,1630595,-7,35.0,23.0,5.0,0.5193333333333333
2021-22,Cade Cunningham,1630595,-5,35.0,25.0,7.0,0.588
2021-22,Cade Cunningham,1630595,-4,37.6,23.8,6.2,0.45499999999999996
2021-22,Cade Cunningham,1630595,-1,31.0,19.5,5.0,0.4565
2021-22,Cade Cunningham,1630595,0,33.833333333333336,17.333333333333332,5.833333333333333,0.425
2021-22,Cade Cunningham,1630595,1,32.4,16.2,5.0,0.3794
2021-22,Cade Cunningham,1630595,2,36.0,15.0,10.0,0.385
2021-22,Cade Cunningham,1630595,3,34.5,18.5,8.5,0.377
2021-22,Cade Cunningham,1630595,4,31.333333333333332,11.333333333333334,6.333333333333333,0.4666666666666666
2021-22,Cade Cunningham,1630595,5,28.5,22.0,4.0,0.556
2021-22,Cade Cunningham,1630595,6,32.0,19.0,6.0,0.438
2021-22,Cade Cunningham,1630595,7,31.0,18.0,4.0,0.235
2021-22,Cade Cunningham,1630595,9,35.666666666666664,20.333333333333332,6.0,0.3786666666666667
2021-22,Cade Cunningham,1630595,11,43.0,28.0,10.0,0.4
2021-22,Cade Cunningham,1630595,12,33.0,18.0,5.0,0.533
2021-22,Cade Cunningham,1630595,13,37.0,19.0,7.0,0.533
2021-22,Cade Cunningham,1630595,22,38.0,29.0,8.0,0.588
2021-22,Cade Cunningham,1630595,43,35.0,17.0,8.0,0.583
2021-22,Caleb Martin,1628997,-26,26.0,14.0,2.0,0.545
2021-22,Caleb Martin,1628997,-23,25.0,2.0,1.0,0.0
2021-22,Caleb Martin,1628997,-13,27.0,11.0,3.0,0.667
2021-22,Caleb Martin,1628997,-12,22.0,14.0,0.0,0.667
2021-22,Caleb Martin,1628997,-11,26.0,4.0,0.0,0.333
2021-22,Caleb Martin,1628997,-9,27.0,11.0,0.0,0.5
2021-22,Caleb Martin,1628997,-6,28.0,16.0,3.0,0.5
2021-22,Caleb Martin,1628997,-5,28.0,11.0,1.5,0.38549999999999995
2021-22,Caleb Martin,1628997,-4,24.0,9.0,1.0,0.75
2021-22,Caleb Martin,1628997,-2,24.666666666666668,7.666666666666667,1.0,0.40399999999999997
2021-22,Caleb Martin,1628997,0,31.5,14.5,0.5,0.552
2021-22,Caleb Martin,1628997,1,27.5,10.5,1.5,0.472
2021-22,Caleb Martin,1628997,2,28.0,21.5,1.5,0.653
2021-22,Caleb Martin,1628997,3,23.0,7.0,0.0,0.429
2021-22,Caleb Martin,1628997,4,20.0,7.0,1.0,0.429
2021-22,Caleb Martin,1628997,5,37.0,11.0,0.0,0.444
2021-22,Caleb Martin,1628997,6,24.0,8.0,3.0,0.4
2021-22,Caleb Martin,1628997,7,24.5,12.0,2.0,0.5780000000000001
2021-22,Caleb Martin,1628997,9,21.0,11.0,1.0,0.571
2021-22,Caleb Martin,1628997,10,25.5,9.0,0.5,0.5145
2021-22,Caleb Martin,1628997,12,29.0,8.5,0.5,0.318
2021-22,Caleb Martin,1628997,13,31.0,12.666666666666666,2.3333333333333335,0.598
2021-22,Caleb Martin,1628997,14,21.0,14.0,0.0,0.714
2021-22,Caleb Martin,1628997,15,27.0,16.333333333333332,2.6666666666666665,0.5973333333333334
2021-22,Caleb Martin,1628997,17,32.0,18.0,0.0,0.5
2021-22,Caleb Martin,1628997,22,25.0,6.0,0.0,0.4
2021-22,Caleb Martin,1628997,32,26.0,12.0,1.0,0.5
2021-22,Cam Reddish,1629629,-22,31.0,14.0,2.0,0.357
2021-22,Cam Reddish,1629629,-18,38.0,22.0,3.5,0.3725
2021-22,Cam Reddish,1629629,-12,27.0,19.0,0.0,0.5
2021-22,Cam Reddish,1629629,-11,30.0,16.0,1.0,0.5
2021-22,Cam Reddish,1629629,-6,40.0,33.0,0.0,0.478
2021-22,Cam Reddish,1629629,-5,26.0,10.0,0.0,0.333
2021-22,Cam Reddish,1629629,-4,26.0,20.0,0.0,0.571
2021-22,Cam Reddish,1629629,-3,27.0,12.0,0.0,0.375
2021-22,Cam Reddish,1629629,-2,23.333333333333332,10.666666666666666,1.3333333333333333,0.5423333333333333
2021-22,Cam Reddish,1629629,-1,31.0,18.5,2.0,0.4695
2021-22,Cam Reddish,1629629,2,27.0,15.0,2.0,0.4
2021-22,Cam Reddish,1629629,3,23.0,5.0,2.0,0.2
2021-22,Cam Reddish,1629629,4,28.0,14.0,2.0,0.4
2021-22,Cam Reddish,1629629,5,24.0,13.0,0.5,0.451
2021-22,Cam Reddish,1629629,6,27.0,17.0,1.0,0.357
2021-22,Cam Reddish,1629629,9,25.0,8.0,2.0,0.333
2021-22,Cam Reddish,1629629,13,27.0,18.0,3.0,0.538
2021-22,Cam Reddish,1629629,14,21.0,20.0,1.0,0.467
2021-22,Cam Reddish,1629629,22,25.0,17.0,0.0,0.571
2021-22,Cam Thomas,1630560,-24,25.0,14.0,2.0,0.333
2021-22,Cam Thomas,1630560,-22,32.0,18.0,0.0,0.467
2021-22,Cam Thomas,1630560,-15,24.0,13.0,3.0,0.364
2021-22,Cam Thomas,1630560,-14,25.0,8.0,2.0,0.333
2021-22,Cam Thomas,1630560,-13,30.0,11.0,1.0,0.364
2021-22,Cam Thomas,1630560,-11,30.5,17.5,1.0,0.472
2021-22,Cam Thomas,1630560,-10,25.0,15.0,1.5,0.357
2021-22,Cam Thomas,1630560,-9,24.0,16.0,2.0,0.484
2021-22,Cam Thomas,1630560,-8,30.0,10.0,3.0,0.308
2021-22,Cam Thomas,1630560,-6,29.666666666666668,13.0,3.6666666666666665,0.3293333333333333
2021-22,Cam Thomas,1630560,-5,31.0,30.0,4.0,0.579
2021-22,Cam Thomas,1630560,0,26.5,19.0,1.5,0.5395
2021-22,Cam Thomas,1630560,2,21.0,4.0,0.0,0.286
2021-22,Cam Thomas,1630560,3,29.0,21.0,2.0,0.429
2021-22,Cam Thomas,1630560,5,34.0,20.0,0.0,0.692
2021-22,Cam Thomas,1630560,7,36.0,27.0,0.0,0.611
2021-22,Cam Thomas,1630560,9,24.0,11.0,4.0,0.5
2021-22,Cam Thomas,1630560,11,32.0,22.0,4.0,0.444
2021-22,Cam Thomas,1630560,16,25.0,11.0,1.0,0.444
2021-22,Cam Thomas,1630560,17,26.0,14.0,3.0,0.5
2021-22,Cam Thomas,1630560,27,29.0,13.0,3.0,0.545
2021-22,Cameron Johnson,1629661,-21,31.0,7.0,3.0,0.231
2021-22,Cameron Johnson,1629661,-17,31.0,15.0,2.0,0.308
2021-22,Cameron Johnson,1629661,-14,26.0,9.5,1.5,0.3305
2021-22,Cameron Johnson,1629661,-13,21.0,2.0,4.0,0.333
2021-22,Cameron Johnson,1629661,-12,29.5,14.5,2.0,0.3155
2021-22,Cameron Johnson,1629661,-10,31.5,16.5,0.5,0.5445
2021-22,Cameron Johnson,1629661,-9,22.0,1.0,0.0,0.0
2021-22,Cameron Johnson,1629661,-7,22.0,6.0,1.0,0.6
2021-22,Cameron Johnson,1629661,-6,26.333333333333332,13.666666666666666,1.0,0.5086666666666667
2021-22,Cameron Johnson,1629661,-5,24.0,9.5,1.0,0.311
2021-22,Cameron Johnson,1629661,-4,36.0,8.0,1.0,0.375
2021-22,Cameron Johnson,1629661,-3,23.5,12.0,1.5,0.404
2021-22,Cameron Johnson,1629661,-2,24.0,10.0,0.0,0.333
2021-22,Cameron Johnson,1629661,-1,23.0,11.666666666666666,1.3333333333333333,0.35633333333333334
2021-22,Cameron Johnson,1629661,0,28.5,12.5,0.0,0.356
2021-22,Cameron Johnson,1629661,2,28.6,13.6,1.8,0.4002
2021-22,Cameron Johnson,1629661,4,27.0,15.25,3.0,0.487
2021-22,Cameron Johnson,1629661,5,23.0,16.0,0.0,0.5
2021-22,Cameron Johnson,1629661,7,29.5,13.0,0.5,0.45799999999999996
2021-22,Cameron Johnson,1629661,8,22.75,11.5,0.75,0.46425
2021-22,Cameron Johnson,1629661,9,27.5,28.5,1.0,0.6619999999999999
2021-22,Cameron Johnson,1629661,10,28.0,14.5,3.5,0.6515
2021-22,Cameron Johnson,1629661,12,25.5,14.0,0.5,0.48650000000000004
2021-22,Cameron Johnson,1629661,13,24.0,21.0,3.0,1.0
2021-22,Cameron Johnson,1629661,14,27.0,10.0,2.0,0.5
2021-22,Cameron Johnson,1629661,15,25.5,11.5,1.0,0.5555
2021-22,Cameron Johnson,1629661,16,31.0,14.0,4.0,0.455
2021-22,Cameron Johnson,1629661,17,35.0,11.0,1.0,0.5
2021-22,Cameron Johnson,1629661,18,24.0,9.0,2.5,0.4585
2021-22,Cameron Johnson,1629661,19,23.5,21.0,3.0,0.675
2021-22,Cameron Johnson,1629661,21,20.0,8.0,1.0,0.6
2021-22,Cameron Johnson,1629661,34,29.0,14.0,3.0,0.571
2021-22,Cameron Johnson,1629661,35,35.0,18.0,0.0,0.6
2021-22,Cameron Oliver,1628419,-3,24.0,10.0,2.0,0.444
2021-22,Cameron Payne,1626166,-30,25.0,7.0,2.0,0.176
2021-22,Cameron Payne,1626166,-27,21.0,9.0,2.0,0.333
2021-22,Cameron Payne,1626166,-23,21.0,13.0,4.0,0.417
2021-22,Cameron Payne,1626166,-17,35.0,23.0,8.0,0.474
2021-22,Cameron Payne,1626166,-14,28.0,12.0,4.0,0.333
2021-22,Cameron Payne,1626166,-12,21.0,7.0,2.0,0.273
2021-22,Cameron Payne,1626166,-9,27.5,13.0,8.0,0.303
2021-22,Cameron Payne,1626166,-8,21.0,4.0,5.0,0.286
2021-22,Cameron Payne,1626166,-7,23.0,4.0,11.0,0.25
2021-22,Cameron Payne,1626166,-4,20.0,7.0,3.0,0.25
2021-22,Cameron Payne,1626166,-3,22.0,10.0,5.0,0.154
2021-22,Cameron Payne,1626166,-2,22.0,24.0,3.0,0.643
2021-22,Cameron Payne,1626166,1,34.0,17.0,5.0,0.429
2021-22,Cameron Payne,1626166,3,31.0,13.0,9.0,0.455
2021-22,Cameron Payne,1626166,4,21.0,19.0,3.0,0.571
2021-22,Cameron Payne,1626166,5,21.5,10.5,3.5,0.376
2021-22,Cameron Payne,1626166,6,22.0,17.0,5.0,0.438
2021-22,Cameron Payne,1626166,7,24.0,11.0,7.0,0.833
2021-22,Cameron Payne,1626166,8,24.0,15.0,4.0,0.438
2021-22,Cameron Payne,1626166,9,31.0,20.0,5.0,0.667
2021-22,Cameron Payne,1626166,10,32.0,17.0,16.0,0.375
2021-22,Cameron Payne,1626166,11,20.0,5.0,8.0,0.25
2021-22,Cameron Payne,1626166,13,31.0,11.0,10.0,0.308
2021-22,Cameron Payne,1626166,14,20.5,15.0,3.0,0.393
2021-22,Cameron Payne,1626166,15,29.5,19.0,4.5,0.5
