season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage
2022-23,Aaron Gordon,203932,4,34.0,18.0,6.0,0.625
2022-23,Aaron Gordon,203932,5,33.6,23.6,4.0,0.5778000000000001
2022-23,Aaron Gordon,203932,6,26.0,12.0,0.5,0.519
2022-23,Aaron Gordon,203932,8,28.0,15.0,1.0,0.667
2022-23,Aaron Gordon,203932,9,31.666666666666668,12.0,3.0,0.4256666666666667
2022-23,Aaron Gordon,203932,10,29.666666666666668,11.333333333333334,2.3333333333333335,0.6076666666666667
2022-23,Aaron Gordon,203932,11,32.0,25.0,5.0,0.692
2022-23,Aaron Gordon,203932,12,28.0,14.5,1.5,0.5135
2022-23,Aaron Gordon,203932,13,28.333333333333332,20.333333333333332,3.3333333333333335,0.6296666666666667
2022-23,Aaron Gordon,203932,15,25.0,13.5,1.5,0.667
2022-23,Aaron Gordon,203932,16,30.0,14.5,3.0,0.625
2022-23,Aaron Gordon,203932,17,30.0,18.0,0.0,0.636
2022-23,Aaron Gordon,203932,18,32.0,20.0,2.0,0.8055
2022-23,Aaron Gordon,203932,19,26.5,10.75,4.0,0.49924999999999997
2022-23,Aaron Gordon,203932,20,27.5,11.5,5.0,0.402
2022-23,Aaron Gordon,203932,21,29.5,19.5,2.0,0.6355
2022-23,Aaron Gordon,203932,22,27.666666666666668,17.333333333333332,4.333333333333333,0.5923333333333333
2022-23,Aaron Gordon,203932,23,36.0,18.0,7.0,0.462
2022-23,Aaron Gordon,203932,24,25.0,13.0,2.0,0.667
2022-23,Aaron Gordon,203932,26,30.0,28.0,6.0,0.733
2022-23,Aaron Gordon,203932,28,30.0,12.0,1.0,0.667
2022-23,Aaron Gordon,203932,32,25.0,24.0,8.0,0.727
2022-23,Aaron Holiday,1628988,-14,24.0,8.0,3.0,0.429
2022-23,Aaron Holiday,1628988,-9,29.0,7.0,4.0,0.286
2022-23,Aaron Holiday,1628988,-7,26.0,6.0,4.0,0.375
2022-23,Aaron Holiday,1628988,-5,24.0,3.0,2.0,0.5
2022-23,Aaron Holiday,1628988,0,29.0,15.0,6.0,0.385
2022-23,Aaron Holiday,1628988,3,32.0,10.0,3.0,0.571
2022-23,Aaron Holiday,1628988,11,21.0,8.0,4.0,0.667
2022-23,Aaron Holiday,1628988,14,24.0,4.0,5.0,0.333
2022-23,Aaron Holiday,1628988,15,23.0,4.0,1.0,0.4
2022-23,Aaron Holiday,1628988,17,27.0,14.0,3.0,0.833
2022-23,Aaron Holiday,1628988,18,20.0,4.0,2.0,0.4
2022-23,Aaron Nesmith,1630174,-35,34.0,4.0,3.0,0.1
2022-23,Aaron Nesmith,1630174,-27,26.0,12.0,0.0,0.4
2022-23,Aaron Nesmith,1630174,-25,23.0,5.0,1.0,0.2
2022-23,Aaron Nesmith,1630174,-20,32.0,25.0,2.0,0.563
2022-23,Aaron Nesmith,1630174,-19,24.0,12.0,1.0,0.5445
2022-23,Aaron Nesmith,1630174,-17,28.0,9.0,1.0,0.373
2022-23,Aaron Nesmith,1630174,-15,24.0,6.0,1.0,0.154
2022-23,Aaron Nesmith,1630174,-14,23.0,13.0,1.0,0.444
2022-23,Aaron Nesmith,1630174,-13,27.0,11.666666666666666,1.3333333333333333,0.463
2022-23,Aaron Nesmith,1630174,-12,27.0,12.0,1.0,0.48333333333333334
2022-23,Aaron Nesmith,1630174,-10,23.0,16.0,0.0,0.5
2022-23,Aaron Nesmith,1630174,-8,27.333333333333332,10.0,0.6666666666666666,0.3223333333333333
2022-23,Aaron Nesmith,1630174,-6,23.0,5.5,2.0,0.20800000000000002
2022-23,Aaron Nesmith,1630174,-4,29.0,7.0,1.0,0.333
2022-23,Aaron Nesmith,1630174,-3,23.0,7.0,0.0,0.4
2022-23,Aaron Nesmith,1630174,-1,30.5,19.0,2.0,0.6025
2022-23,Aaron Nesmith,1630174,0,27.75,12.5,1.25,0.50725
2022-23,Aaron Nesmith,1630174,1,28.0,3.0,2.0,0.0
2022-23,Aaron Nesmith,1630174,3,22.0,5.0,2.5,0.2085
2022-23,Aaron Nesmith,1630174,4,27.0,14.0,3.5,0.4185
2022-23,Aaron Nesmith,1630174,5,23.5,6.0,1.5,0.277
2022-23,Aaron Nesmith,1630174,6,35.0,24.0,2.0,0.75
2022-23,Aaron Nesmith,1630174,7,34.0,16.0,4.0,0.667
2022-23,Aaron Nesmith,1630174,8,22.0,11.0,2.0,0.5
2022-23,Aaron Nesmith,1630174,9,29.0,15.0,3.0,0.667
2022-23,Aaron Nesmith,1630174,10,27.0,4.5,1.5,0.1
2022-23,Aaron Nesmith,1630174,12,32.0,18.0,2.5,0.6485
2022-23,Aaron Nesmith,1630174,13,29.0,19.0,0.0,0.778
2022-23,Aaron Nesmith,1630174,14,29.0,9.333333333333334,0.6666666666666666,0.46799999999999997
2022-23,Aaron Nesmith,1630174,16,27.0,15.0,3.0,0.462
2022-23,Aaron Nesmith,1630174,17,25.0,19.0,0.0,0.5
2022-23,Aaron Nesmith,1630174,18,27.0,22.0,1.0,0.7
2022-23,Aaron Nesmith,1630174,20,37.0,10.0,2.0,0.4
2022-23,Aaron Wiggins,1630598,-21,25.0,12.0,1.0,0.444
2022-23,Aaron Wiggins,1630598,-17,24.0,8.0,1.0,1.0
2022-23,Aaron Wiggins,1630598,-14,33.0,13.0,0.0,0.417
2022-23,Aaron Wiggins,1630598,-12,25.0,19.0,1.0,0.8
2022-23,Aaron Wiggins,1630598,-11,25.0,10.0,4.0,0.5
2022-23,Aaron Wiggins,1630598,-10,22.0,4.5,2.0,0.35
2022-23,Aaron Wiggins,1630598,-8,22.0,8.5,0.0,0.5625
2022-23,Aaron Wiggins,1630598,-7,25.0,5.0,1.0,0.333
2022-23,Aaron Wiggins,1630598,-6,27.0,11.0,0.0,0.5
2022-23,Aaron Wiggins,1630598,-5,27.0,9.5,1.0,0.7915
2022-23,Aaron Wiggins,1630598,-2,22.0,15.0,0.0,0.5
2022-23,Aaron Wiggins,1630598,-1,20.0,10.0,5.0,0.571
2022-23,Aaron Wiggins,1630598,1,23.0,8.0,0.0,0.571
2022-23,Aaron Wiggins,1630598,2,25.5,11.0,2.0,0.53
2022-23,Aaron Wiggins,1630598,4,24.5,7.5,1.5,0.4
2022-23,Aaron Wiggins,1630598,7,23.5,8.0,1.0,0.43900000000000006
2022-23,Aaron Wiggins,1630598,8,30.0,10.0,2.0,0.667
2022-23,Aaron Wiggins,1630598,11,21.0,14.0,4.0,0.5
2022-23,Aaron Wiggins,1630598,13,28.5,14.5,3.5,0.528
2022-23,Aaron Wiggins,1630598,16,34.0,11.0,3.0,0.571
2022-23,Aaron Wiggins,1630598,18,27.5,8.0,2.0,0.3785
2022-23,Aaron Wiggins,1630598,19,27.0,21.0,1.5,0.653
2022-23,Aaron Wiggins,1630598,22,32.0,17.0,3.0,0.875
2022-23,Aaron Wiggins,1630598,34,22.0,9.0,1.0,0.444
2022-23,Admiral Schofield,1629678,-17,24.0,8.0,4.0,0.3
2022-23,Admiral Schofield,1629678,-13,21.0,6.0,0.0,0.667
2022-23,Admiral Schofield,1629678,-7,21.0,10.0,1.0,0.364
2022-23,Admiral Schofield,1629678,-1,27.0,7.0,4.0,0.286
2022-23,Al Horford,201143,-20,31.5,7.0,2.5,0.5235
2022-23,Al Horford,201143,-14,26.0,5.0,2.5,0.2
2022-23,Al Horford,201143,-13,33.0,11.0,5.0,0.5
2022-23,Al Horford,201143,-12,32.0,15.0,2.0,0.556
2022-23,Al Horford,201143,-11,34.0,0.0,2.0,0.0
2022-23,Al Horford,201143,-9,31.5,6.0,3.0,0.375
2022-23,Al Horford,201143,-8,34.0,11.0,6.0,0.333
2022-23,Al Horford,201143,-7,29.0,7.0,3.5,0.3165
2022-23,Al Horford,201143,-5,34.0,11.0,2.5,0.595
2022-23,Al Horford,201143,-3,33.0,8.0,3.0,0.541
2022-23,Al Horford,201143,-2,32.0,16.5,0.5,0.5855
2022-23,Al Horford,201143,-1,28.5,10.0,3.0,0.423
2022-23,Al Horford,201143,0,28.5,7.5,4.0,0.479
2022-23,Al Horford,201143,2,30.0,4.333333333333333,2.3333333333333335,0.29533333333333334
2022-23,Al Horford,201143,3,32.0,17.0,4.0,0.65
2022-23,Al Horford,201143,4,32.0,9.0,3.0,0.429
2022-23,Al Horford,201143,5,30.25,10.25,5.0,0.53075
2022-23,Al Horford,201143,6,27.0,10.0,3.0,0.4015
2022-23,Al Horford,201143,7,37.0,15.5,3.5,0.519
2022-23,Al Horford,201143,8,23.0,7.0,2.0,0.393
2022-23,Al Horford,201143,9,23.0,5.0,1.0,0.286
2022-23,Al Horford,201143,10,28.5,9.5,1.5,0.4095
2022-23,Al Horford,201143,11,35.0,16.333333333333332,3.0,0.5459999999999999
2022-23,Al Horford,201143,14,33.0,3.0,2.0,0.2
2022-23,Al Horford,201143,15,29.5,10.0,4.0,0.4555
2022-23,Al Horford,201143,16,30.0,8.5,4.0,0.5
2022-23,Al Horford,201143,17,30.6,13.4,3.2,0.825
2022-23,Al Horford,201143,18,32.0,3.0,3.0,0.167
2022-23,Al Horford,201143,19,36.0,17.0,2.0,0.429
2022-23,Al Horford,201143,20,22.0,6.0,4.0,0.333
2022-23,Al Horford,201143,23,27.0,7.0,4.0,0.5
2022-23,Al Horford,201143,25,27.0,11.0,0.0,0.667
2022-23,Al Horford,201143,30,22.0,14.0,3.0,0.625
2022-23,Al Horford,201143,37,24.0,9.0,3.0,0.5
2022-23,Alec Burks,202692,-15,20.0,7.0,1.0,0.333
2022-23,Alec Burks,202692,-14,22.0,12.0,4.0,0.667
2022-23,Alec Burks,202692,-13,23.0,10.0,1.5,0.3875
2022-23,Alec Burks,202692,-11,23.0,14.5,2.5,0.2905
2022-23,Alec Burks,202692,-10,20.0,6.0,3.0,0.125
2022-23,Alec Burks,202692,-9,20.0,16.0,0.0,0.385
2022-23,Alec Burks,202692,-8,24.5,18.0,1.5,0.49650000000000005
2022-23,Alec Burks,202692,-7,21.0,14.0,2.0,0.625
2022-23,Alec Burks,202692,-5,27.0,21.0,2.0,0.5
2022-23,Alec Burks,202692,-3,25.5,15.5,1.5,0.4
2022-23,Alec Burks,202692,-1,25.0,13.0,3.5,0.5765
2022-23,Alec Burks,202692,0,26.5,15.25,2.75,0.47100000000000003
2022-23,Alec Burks,202692,2,23.0,11.0,3.0,0.5
2022-23,Alec Burks,202692,7,24.0,7.0,0.0,0.5
2022-23,Alec Burks,202692,8,22.0,22.0,2.5,0.569
2022-23,Alec Burks,202692,9,28.0,14.0,5.0,0.273
2022-23,Alec Burks,202692,12,30.0,32.0,4.0,0.909
2022-23,Alec Burks,202692,13,26.666666666666668,21.333333333333332,2.3333333333333335,0.5836666666666667
2022-23,Alec Burks,202692,14,21.0,18.0,2.0,0.462
2022-23,Alec Burks,202692,15,20.0,13.0,5.0,0.571
2022-23,Alec Burks,202692,23,28.0,13.0,2.0,0.308
2022-23,Aleksej Pokusevski,1630197,-21,24.0,4.0,3.0,0.333
2022-23,Aleksej Pokusevski,1630197,-15,24.0,9.0,3.0,0.375
2022-23,Aleksej Pokusevski,1630197,-14,23.0,8.0,3.0,0.333
2022-23,Aleksej Pokusevski,1630197,-13,31.0,15.0,2.0,0.462
2022-23,Aleksej Pokusevski,1630197,-12,21.0,10.0,4.0,0.571
2022-23,Aleksej Pokusevski,1630197,-11,33.0,11.5,1.5,0.43900000000000006
2022-23,Aleksej Pokusevski,1630197,-9,21.0,0.0,2.0,0.0
2022-23,Aleksej Pokusevski,1630197,-6,29.0,14.0,2.5,0.518
2022-23,Aleksej Pokusevski,1630197,-4,23.0,10.333333333333334,2.0,0.4703333333333333
2022-23,Aleksej Pokusevski,1630197,2,26.0,15.0,3.0,0.545
2022-23,Aleksej Pokusevski,1630197,3,22.0,9.0,4.0,0.3
2022-23,Aleksej Pokusevski,1630197,5,31.666666666666668,14.333333333333334,3.6666666666666665,0.43733333333333335
2022-23,Aleksej Pokusevski,1630197,10,22.0,14.0,0.0,0.6
2022-23,Aleksej Pokusevski,1630197,22,31.0,16.0,1.0,0.538
2022-23,Alex Caruso,1627936,-23,25.0,9.0,4.0,0.429
2022-23,Alex Caruso,1627936,-17,27.0,2.0,6.0,0.25
2022-23,Alex Caruso,1627936,-16,27.0,6.0,2.0,0.273
2022-23,Alex Caruso,1627936,-15,32.0,4.0,5.0,1.0
2022-23,Alex Caruso,1627936,-14,22.0,5.0,3.0,0.667
2022-23,Alex Caruso,1627936,-13,26.5,4.5,1.5,0.2
2022-23,Alex Caruso,1627936,-12,21.0,7.0,1.5,0.2855
2022-23,Alex Caruso,1627936,-11,23.0,3.0,4.0,0.2
2022-23,Alex Caruso,1627936,-8,26.0,4.0,3.6666666666666665,0.35000000000000003
2022-23,Alex Caruso,1627936,-6,32.0,11.0,5.0,0.667
2022-23,Alex Caruso,1627936,-4,27.0,6.666666666666667,2.3333333333333335,0.3713333333333333
2022-23,Alex Caruso,1627936,-2,26.5,3.5,2.5,0.3
2022-23,Alex Caruso,1627936,-1,22.0,4.0,1.0,0.286
2022-23,Alex Caruso,1627936,1,25.5,7.0,2.75,0.48750000000000004
2022-23,Alex Caruso,1627936,4,29.0,5.0,3.0,0.4
2022-23,Alex Caruso,1627936,5,22.0,10.0,3.0,1.0
2022-23,Alex Caruso,1627936,6,24.0,9.0,3.0,0.4855
2022-23,Alex Caruso,1627936,7,25.666666666666668,8.0,3.6666666666666665,0.7166666666666667
2022-23,Alex Caruso,1627936,9,26.0,4.0,2.25,0.32075
2022-23,Alex Caruso,1627936,10,28.0,8.5,1.0,0.47800000000000004
2022-23,Alex Caruso,1627936,11,25.25,4.75,3.0,0.354
2022-23,Alex Caruso,1627936,12,24.0,6.0,3.0,0.667
2022-23,Alex Caruso,1627936,14,27.0,0.0,3.0,0.0
2022-23,Alex Caruso,1627936,15,32.0,4.0,11.0,0.091
2022-23,Alex Caruso,1627936,16,23.5,7.0,4.0,0.5355
2022-23,Alex Caruso,1627936,17,32.0,5.0,9.0,0.5
2022-23,Alex Caruso,1627936,18,23.0,8.0,3.0,0.75
2022-23,Alex Caruso,1627936,19,20.0,7.0,3.0,1.0
2022-23,Alex Caruso,1627936,20,24.0,5.0,2.0,0.667
2022-23,Alex Caruso,1627936,24,30.0,12.0,7.0,0.4
2022-23,Alperen Sengun,1630578,-36,29.0,7.0,8.0,0.333
2022-23,Alperen Sengun,1630578,-24,24.0,11.5,1.0,0.6115
2022-23,Alperen Sengun,1630578,-20,21.0,8.0,2.0,0.333
2022-23,Alperen Sengun,1630578,-19,23.0,13.0,2.0,0.714
2022-23,Alperen Sengun,1630578,-18,25.0,7.0,2.0,0.5
2022-23,Alperen Sengun,1630578,-16,23.0,22.0,3.0,0.8
2022-23,Alperen Sengun,1630578,-15,33.0,21.0,2.0,0.625
2022-23,Alperen Sengun,1630578,-14,24.0,17.0,5.0,0.5
2022-23,Alperen Sengun,1630578,-13,31.5,21.5,1.5,0.62
2022-23,Alperen Sengun,1630578,-12,27.0,13.333333333333334,2.0,0.445
2022-23,Alperen Sengun,1630578,-11,29.75,15.5,3.25,0.5785
2022-23,Alperen Sengun,1630578,-10,24.5,5.0,6.0,0.278
2022-23,Alperen Sengun,1630578,-9,36.0,15.0,7.0,0.4
2022-23,Alperen Sengun,1630578,-8,25.333333333333332,12.333333333333334,2.0,0.48133333333333334
2022-23,Alperen Sengun,1630578,-7,28.5,12.5,3.0,0.6665
2022-23,Alperen Sengun,1630578,-6,29.333333333333332,21.0,4.0,0.6543333333333333
2022-23,Alperen Sengun,1630578,-5,35.666666666666664,16.333333333333332,4.333333333333333,0.621
2022-23,Alperen Sengun,1630578,-4,25.0,14.0,3.0,0.5703333333333334
2022-23,Alperen Sengun,1630578,-3,29.142857142857142,12.857142857142858,5.857142857142857,0.4764285714285714
2022-23,Alperen Sengun,1630578,-2,29.666666666666668,11.666666666666666,5.333333333333333,0.4583333333333333
2022-23,Alperen Sengun,1630578,-1,30.5,18.0,2.5,0.55
2022-23,Alperen Sengun,1630578,0,26.75,12.5,4.0,0.58675
2022-23,Alperen Sengun,1630578,2,31.25,16.75,3.25,0.499
2022-23,Alperen Sengun,1630578,3,36.0,21.0,10.0,0.625
2022-23,Alperen Sengun,1630578,4,28.0,11.0,4.0,0.308
2022-23,Alperen Sengun,1630578,5,29.333333333333332,18.333333333333332,4.0,0.6303333333333333
2022-23,Alperen Sengun,1630578,6,29.0,20.0,4.0,0.429
2022-23,Alperen Sengun,1630578,8,34.0,14.5,4.0,0.5555
2022-23,Alperen Sengun,1630578,10,27.0,16.0,4.0,0.667
2022-23,Alperen Sengun,1630578,12,26.0,19.0,7.0,0.667
2022-23,Alperen Sengun,1630578,13,30.5,19.0,4.0,0.703
2022-23,Alperen Sengun,1630578,15,34.5,15.0,5.5,0.45
2022-23,Alperen Sengun,1630578,17,34.0,21.0,7.0,0.588
2022-23,Alperen Sengun,1630578,22,26.0,15.0,3.0,0.667
2022-23,Alperen Sengun,1630578,24,32.0,25.0,6.0,0.833
2022-23,Amir Coffey,1629599,-21,37.0,18.0,2.0,0.385
2022-23,Amir Coffey,1629599,-20,33.0,3.0,1.0,0.2
2022-23,Amir Coffey,1629599,-17,24.0,8.0,3.0,0.429
2022-23,Amir Coffey,1629599,-13,24.0,7.0,2.0,0.286
2022-23,Amir Coffey,1629599,-11,38.0,11.0,1.0,0.444
2022-23,Amir Coffey,1629599,-7,24.0,9.0,3.0,0.5
2022-23,Amir Coffey,1629599,-5,35.0,13.0,7.0,0.714
2022-23,Amir Coffey,1629599,-2,29.0,10.0,1.0,0.625
2022-23,Amir Coffey,1629599,3,20.0,10.0,1.0,0.5
2022-23,Amir Coffey,1629599,7,28.0,8.0,5.0,0.375
2022-23,Amir Coffey,1629599,13,26.0,8.0,2.0,0.2
2022-23,Amir Coffey,1629599,14,21.0,8.0,0.0,0.429
2022-23,Andre Drummond,203083,-10,20.0,6.0,0.0,0.429
2022-23,Andre Drummond,203083,-8,21.0,13.0,1.0,0.625
2022-23,Andre Drummond,203083,13,22.0,17.0,2.0,0.667
2022-23,Andre Drummond,203083,30,20.0,21.0,1.0,1.0
2022-23,Andrew Nembhard,1629614,-28,31.0,12.0,9.0,0.385
2022-23,Andrew Nembhard,1629614,-24,23.0,7.0,7.0,0.222
2022-23,Andrew Nembhard,1629614,-23,25.5,4.0,4.5,0.3835
2022-23,Andrew Nembhard,1629614,-21,36.0,22.0,2.0,0.643
2022-23,Andrew Nembhard,1629614,-19,31.0,7.0,3.0,0.3
2022-23,Andrew Nembhard,1629614,-18,26.0,6.0,4.0,0.429
2022-23,Andrew Nembhard,1629614,-16,29.0,15.5,7.5,0.4335
2022-23,Andrew Nembhard,1629614,-15,30.666666666666668,11.666666666666666,5.666666666666667,0.3373333333333333
2022-23,Andrew Nembhard,1629614,-13,24.0,5.0,6.0,0.2
2022-23,Andrew Nembhard,1629614,-12,28.0,8.0,4.0,0.5
2022-23,Andrew Nembhard,1629614,-11,33.5,10.0,9.5,0.36650000000000005
2022-23,Andrew Nembhard,1629614,-10,27.5,12.5,8.0,0.42200000000000004
2022-23,Andrew Nembhard,1629614,-9,27.0,6.0,7.0,0.5
2022-23,Andrew Nembhard,1629614,-8,24.5,14.5,3.5,0.488
2022-23,Andrew Nembhard,1629614,-7,28.0,5.0,2.6666666666666665,0.6890000000000001
2022-23,Andrew Nembhard,1629614,-5,29.0,6.25,5.0,0.3045
2022-23,Andrew Nembhard,1629614,-4,26.0,0.0,10.0,0.0
2022-23,Andrew Nembhard,1629614,-3,30.0,10.5,6.0,0.519
2022-23,Andrew Nembhard,1629614,-2,29.0,11.666666666666666,5.333333333333333,0.37766666666666665
2022-23,Andrew Nembhard,1629614,-1,34.0,10.0,3.0,0.364
2022-23,Andrew Nembhard,1629614,0,27.333333333333332,8.666666666666666,3.3333333333333335,0.375
2022-23,Andrew Nembhard,1629614,1,29.0,15.5,2.5,0.47750000000000004
2022-23,Andrew Nembhard,1629614,2,31.0,11.333333333333334,4.0,0.37166666666666665
2022-23,Andrew Nembhard,1629614,3,35.0,9.0,1.0,0.571
2022-23,Andrew Nembhard,1629614,4,34.0,8.0,5.0,0.444
2022-23,Andrew Nembhard,1629614,5,29.4,9.6,3.6,0.545
2022-23,Andrew Nembhard,1629614,6,29.0,14.5,3.0,0.7010000000000001
2022-23,Andrew Nembhard,1629614,7,25.666666666666668,5.333333333333333,4.0,0.4426666666666667
2022-23,Andrew Nembhard,1629614,8,35.0,25.0,10.0,0.647
2022-23,Andrew Nembhard,1629614,10,29.5,7.5,6.0,0.479
2022-23,Andrew Nembhard,1629614,11,30.0,14.0,3.0,0.417
2022-23,Andrew Nembhard,1629614,13,27.0,4.0,6.0,0.25
2022-23,Andrew Nembhard,1629614,14,34.0,9.0,5.0,0.4
2022-23,Andrew Nembhard,1629614,16,41.0,31.0,13.0,0.619
2022-23,Andrew Nembhard,1629614,20,21.0,13.0,0.0,0.833
2022-23,Andrew Nembhard,1629614,25,31.0,19.0,4.0,0.636
2022-23,Andrew Wiggins,203952,-25,28.0,13.0,2.0,0.3395
2022-23,Andrew Wiggins,203952,-23,27.0,10.0,2.0,0.364
2022-23,Andrew Wiggins,203952,-15,31.0,18.0,2.0,0.4345
2022-23,Andrew Wiggins,203952,-13,31.0,11.5,1.5,0.3345
2022-23,Andrew Wiggins,203952,-12,31.0,14.0,4.0,0.4
2022-23,Andrew Wiggins,203952,-8,35.0,16.0,3.0,0.538
2022-23,Andrew Wiggins,203952,-7,39.0,20.0,3.0,0.333
2022-23,Andrew Wiggins,203952,-4,27.0,7.5,2.0,0.265
2022-23,Andrew Wiggins,203952,-3,38.0,15.0,2.0,0.4615
2022-23,Andrew Wiggins,203952,-2,36.0,18.0,4.0,0.5
2022-23,Andrew Wiggins,203952,3,31.0,13.5,2.0,0.4425
2022-23,Andrew Wiggins,203952,6,28.0,9.0,1.0,0.667
2022-23,Andrew Wiggins,203952,7,37.0,23.0,3.0,0.471
2022-23,Andrew Wiggins,203952,8,35.0,21.5,2.5,0.5835
2022-23,Andrew Wiggins,203952,10,32.0,15.0,1.0,0.538
2022-23,Andrew Wiggins,203952,11,32.0,16.0,3.0,0.45
2022-23,Andrew Wiggins,203952,13,23.0,10.0,1.0,0.4
2022-23,Andrew Wiggins,203952,14,31.0,20.5,1.5,0.5545
2022-23,Andrew Wiggins,203952,16,40.0,25.0,2.0,0.588
2022-23,Andrew Wiggins,203952,17,36.0,18.0,2.0,0.5
2022-23,Andrew Wiggins,203952,18,27.0,16.0,2.0,0.412
2022-23,Andrew Wiggins,203952,20,30.0,20.0,2.0,0.533
2022-23,Andrew Wiggins,203952,21,38.0,29.0,4.0,0.545
2022-23,Andrew Wiggins,203952,25,30.0,19.0,4.0,0.552
2022-23,Andrew Wiggins,203952,28,32.0,31.0,2.0,0.667
2022-23,Andrew Wiggins,203952,34,33.0,36.0,2.0,0.737
2022-23,Anfernee Simons,1629014,-21,23.0,7.0,3.0,0.3
2022-23,Anfernee Simons,1629014,-19,29.0,24.0,2.0,0.4
2022-23,Anfernee Simons,1629014,-17,24.0,17.0,4.0,0.467
2022-23,Anfernee Simons,1629014,-16,36.5,18.0,5.5,0.393
2022-23,Anfernee Simons,1629014,-15,32.666666666666664,14.666666666666666,2.3333333333333335,0.5
2022-23,Anfernee Simons,1629014,-14,31.0,14.0,4.5,0.307
2022-23,Anfernee Simons,1629014,-13,42.0,22.0,2.0,0.429
2022-23,Anfernee Simons,1629014,-11,37.666666666666664,16.666666666666668,3.3333333333333335,0.341
2022-23,Anfernee Simons,1629014,-10,34.8,22.6,5.0,0.5044000000000001
2022-23,Anfernee Simons,1629014,-9,35.0,22.0,2.0,0.381
2022-23,Anfernee Simons,1629014,-8,35.0,16.5,6.0,0.45199999999999996
2022-23,Anfernee Simons,1629014,-7,33.0,19.0,6.0,0.389
2022-23,Anfernee Simons,1629014,-6,37.0,19.333333333333332,3.6666666666666665,0.4073333333333333
2022-23,Anfernee Simons,1629014,-4,31.5,20.5,2.5,0.382
2022-23,Anfernee Simons,1629014,-3,29.0,34.0,2.0,0.591
2022-23,Anfernee Simons,1629014,-2,32.0,21.0,7.0,0.667
2022-23,Anfernee Simons,1629014,-1,35.5,20.333333333333332,3.6666666666666665,0.4203333333333334
2022-23,Anfernee Simons,1629014,1,38.0,20.0,6.0,0.333
2022-23,Anfernee Simons,1629014,2,35.333333333333336,13.333333333333334,3.0,0.3173333333333333
2022-23,Anfernee Simons,1629014,4,36.0,20.0,1.5,0.375
