season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage,performance_score
2023-24,Davion Mitchell,1630558,-30,27.0,5.0,2.0,0.182,-22.817999999999998
2023-24,Davion Mitchell,1630558,-15,24.0,11.0,1.0,0.625,-2.375
2023-24,Davion Mitchell,1630558,-13,26.0,7.0,5.0,0.429,-0.5709999999999997
2023-24,Davion Mitchell,1630558,-9,21.0,8.0,3.0,0.5,2.5
2023-24,Davion Mitchell,1630558,-6,24.0,10.5,3.5,0.4625,8.4625
2023-24,Davion Mitchell,1630558,-4,24.0,7.0,5.0,0.375,8.375
2023-24,Davion Mitchell,1630558,-3,29.0,13.0,4.0,0.556,14.556000000000001
2023-24,Davion Mitchell,1630558,-1,24.0,12.5,1.5,0.7375,13.7375
2023-24,Davion Mitchell,1630558,3,23.5,9.0,2.5,0.5,15.0
2023-24,Davion Mitchell,1630558,7,20.0,2.0,3.0,0.143,12.143
2023-24,Davion Mitchell,1630558,8,24.0,18.0,0.0,0.667,26.667
2023-24,Davion Mitchell,1630558,10,21.0,8.0,3.0,0.571,21.570999999999998
2023-24,Davion Mitchell,1630558,12,22.0,5.0,2.0,0.286,19.286
2023-24,Davion Mitchell,1630558,16,25.0,14.0,3.0,0.5,33.5
2023-24,Davion Mitchell,1630558,33,21.0,11.0,3.0,0.364,47.364000000000004
2023-24,Davion Mitchell,1630558,36,27.0,12.0,3.0,0.375,51.375
2023-24,Davis Bertans,202722,-30,23.0,6.0,0.0,0.25,-23.75
2023-24,Davis Bertans,202722,-15,24.0,7.5,1.5,0.375,-5.625
2023-24,Davis Bertans,202722,-13,25.0,2.0,2.0,0.2,-8.8
2023-24,Davis Bertans,202722,-11,23.5,14.0,0.5,0.5055000000000001,4.0055
2023-24,Davis Bertans,202722,-10,25.0,14.0,1.0,0.455,5.455
2023-24,Davis Bertans,202722,-8,30.0,16.0,1.0,0.625,9.625
2023-24,Davis Bertans,202722,-7,31.0,11.0,3.0,0.286,7.286
2023-24,Davis Bertans,202722,-5,27.0,7.0,4.0,0.286,6.286
2023-24,Davis Bertans,202722,-3,22.0,9.0,1.0,0.429,7.429
2023-24,Davis Bertans,202722,3,22.0,5.0,0.0,0.167,8.167
2023-24,Davis Bertans,202722,7,25.0,14.0,0.0,0.455,21.455
2023-24,Davis Bertans,202722,9,21.0,3.0,0.0,0.1,12.1
2023-24,Davis Bertans,202722,10,24.0,12.0,0.0,0.444,22.444000000000003
2023-24,Davis Bertans,202722,25,28.0,11.0,4.0,0.375,40.375
2023-24,Day'Ron Sharpe,1630549,-29,24.0,4.0,2.0,0.4,-22.6
2023-24,Day'Ron Sharpe,1630549,-8,22.5,7.0,3.5,0.722,3.2219999999999995
2023-24,Day'Ron Sharpe,1630549,-7,23.0,8.0,3.0,0.364,4.364000000000001
2023-24,Day'Ron Sharpe,1630549,-5,20.0,11.0,1.0,0.571,7.571
2023-24,Day'Ron Sharpe,1630549,-2,23.0,11.0,0.0,0.571,9.571
2023-24,Day'Ron Sharpe,1630549,15,21.0,11.0,3.0,0.75,29.75
2023-24,Day'Ron Sharpe,1630549,21,23.0,5.0,2.0,1.0,29.0
2023-24,Day'Ron Sharpe,1630549,31,26.0,9.0,3.0,0.571,43.571
2023-24,De'Aaron Fox,1628368,-32,28.0,14.0,0.0,0.278,-17.722
2023-24,De'Aaron Fox,1628368,-30,25.0,3.0,4.0,0.1,-22.9
2023-24,De'Aaron Fox,1628368,-27,31.5,16.5,4.0,0.34299999999999997,-6.157
2023-24,De'Aaron Fox,1628368,-25,37.0,21.0,4.0,0.333,0.3329999999999984
2023-24,De'Aaron Fox,1628368,-19,26.0,29.0,3.0,0.563,13.563000000000002
2023-24,De'Aaron Fox,1628368,-17,35.5,26.0,5.0,0.483,14.483
2023-24,De'Aaron Fox,1628368,-14,31.5,20.0,4.0,0.42100000000000004,10.421
2023-24,De'Aaron Fox,1628368,-12,35.0,24.0,3.0,0.4815,15.4815
2023-24,De'Aaron Fox,1628368,-9,37.25,28.75,4.25,0.43175,24.43175
2023-24,De'Aaron Fox,1628368,-7,37.5,27.0,6.0,0.378,26.378
2023-24,De'Aaron Fox,1628368,-4,37.5,20.0,4.5,0.3425,20.8425
2023-24,De'Aaron Fox,1628368,-3,41.333333333333336,29.333333333333332,5.333333333333333,0.4283333333333333,32.095
2023-24,De'Aaron Fox,1628368,-2,38.0,43.0,4.0,0.615,45.615
2023-24,De'Aaron Fox,1628368,-1,39.0,22.333333333333332,6.666666666666667,0.48,28.48
2023-24,De'Aaron Fox,1628368,0,37.666666666666664,25.333333333333332,8.0,0.4003333333333334,33.733666666666664
2023-24,De'Aaron Fox,1628368,1,39.0,39.0,4.0,0.5,44.5
2023-24,De'Aaron Fox,1628368,2,36.0,32.0,4.333333333333333,0.526,38.85933333333334
2023-24,De'Aaron Fox,1628368,3,38.0,33.0,6.833333333333333,0.5005000000000001,43.33383333333334
2023-24,De'Aaron Fox,1628368,4,37.0,30.0,6.0,0.44,40.44
2023-24,De'Aaron Fox,1628368,5,37.0,42.5,4.0,0.5680000000000001,52.068
2023-24,De'Aaron Fox,1628368,6,36.0,33.0,6.0,0.5,45.5
2023-24,De'Aaron Fox,1628368,7,34.5,18.5,2.0,0.4185,27.9185
2023-24,De'Aaron Fox,1628368,8,36.0,21.5,7.0,0.5355,37.0355
2023-24,De'Aaron Fox,1628368,9,40.0,30.0,7.5,0.475,46.975
2023-24,De'Aaron Fox,1628368,12,42.0,30.0,8.0,0.462,50.462
2023-24,De'Aaron Fox,1628368,13,31.0,21.666666666666668,5.666666666666667,0.488,40.821333333333335
2023-24,De'Aaron Fox,1628368,14,33.5,24.5,4.0,0.394,42.894
2023-24,De'Aaron Fox,1628368,15,36.0,32.5,6.5,0.519,54.519
2023-24,De'Aaron Fox,1628368,16,34.5,21.5,4.0,0.42200000000000004,41.922
2023-24,De'Aaron Fox,1628368,17,35.0,28.0,6.0,0.55,51.55
2023-24,De'Aaron Fox,1628368,18,37.0,34.0,5.0,0.542,57.542
2023-24,De'Aaron Fox,1628368,19,37.0,36.0,12.0,0.438,67.438
2023-24,De'Aaron Fox,1628368,20,33.5,27.0,5.0,0.4585,52.4585
2023-24,De'Aaron Fox,1628368,21,32.0,23.0,7.0,0.529,51.528999999999996
2023-24,De'Aaron Fox,1628368,22,32.5,23.0,10.5,0.494,55.994
2023-24,De'Aaron Fox,1628368,23,32.0,33.0,7.0,0.545,63.545
2023-24,De'Aaron Fox,1628368,25,30.0,24.0,5.0,0.609,54.609
2023-24,De'Aaron Fox,1628368,26,27.0,15.0,10.0,0.467,51.467
2023-24,De'Aaron Fox,1628368,28,36.0,24.0,12.0,0.467,64.467
2023-24,De'Aaron Fox,1628368,31,32.0,29.0,8.0,0.455,68.455
2023-24,De'Andre Hunter,1629631,-29,26.0,6.0,1.0,0.0,-22.0
2023-24,De'Andre Hunter,1629631,-22,26.0,8.0,3.0,0.286,-10.714
2023-24,De'Andre Hunter,1629631,-20,29.0,18.0,2.0,0.455,0.4549999999999983
2023-24,De'Andre Hunter,1629631,-19,28.0,11.0,3.0,0.5,-4.5
2023-24,De'Andre Hunter,1629631,-18,26.0,18.0,2.0,0.417,2.4170000000000016
2023-24,De'Andre Hunter,1629631,-16,36.0,13.0,3.0,0.3,0.3000000000000007
2023-24,De'Andre Hunter,1629631,-13,29.5,14.5,1.0,0.433,2.933
2023-24,De'Andre Hunter,1629631,-12,26.0,5.0,1.0,0.286,-5.714
2023-24,De'Andre Hunter,1629631,-11,33.0,14.666666666666666,1.3333333333333333,0.438,5.437999999999999
2023-24,De'Andre Hunter,1629631,-9,35.0,10.0,2.0,0.364,3.3640000000000008
2023-24,De'Andre Hunter,1629631,-8,28.333333333333332,15.333333333333334,1.3333333333333333,0.4443333333333333,9.111
2023-24,De'Andre Hunter,1629631,-5,21.0,12.0,2.0,0.375,9.375
2023-24,De'Andre Hunter,1629631,-4,28.0,21.0,1.0,0.5,18.5
2023-24,De'Andre Hunter,1629631,-3,30.0,15.5,0.5,0.46699999999999997,13.466999999999999
2023-24,De'Andre Hunter,1629631,-1,32.0,27.0,1.0,0.615,27.615
2023-24,De'Andre Hunter,1629631,0,46.0,23.0,3.0,0.435,26.435
2023-24,De'Andre Hunter,1629631,1,39.0,21.0,1.0,0.5,23.5
2023-24,De'Andre Hunter,1629631,2,33.5,20.0,4.0,0.5,26.5
2023-24,De'Andre Hunter,1629631,3,32.25,20.5,1.5,0.4285,25.4285
2023-24,De'Andre Hunter,1629631,4,28.0,18.75,1.5,0.51125,24.76125
2023-24,De'Andre Hunter,1629631,5,24.0,20.0,2.0,0.615,27.615
2023-24,De'Andre Hunter,1629631,6,28.333333333333332,12.0,1.0,0.3323333333333333,19.33233333333333
2023-24,De'Andre Hunter,1629631,8,32.0,9.5,2.5,0.2915,20.2915
2023-24,De'Andre Hunter,1629631,9,28.0,19.5,1.0,0.5335,30.0335
2023-24,De'Andre Hunter,1629631,13,25.0,22.0,0.0,0.643,35.643
2023-24,De'Andre Hunter,1629631,14,35.0,26.0,4.0,0.688,44.688
2023-24,De'Andre Hunter,1629631,17,26.5,9.5,1.0,0.4665,27.9665
2023-24,De'Andre Hunter,1629631,20,30.0,13.0,1.0,0.417,34.417
2023-24,De'Andre Hunter,1629631,21,29.0,15.5,1.5,0.46099999999999997,38.461
2023-24,De'Andre Hunter,1629631,25,28.0,18.0,2.0,0.625,45.625
2023-24,De'Anthony Melton,1629001,-17,28.0,13.0,3.0,0.345,-0.6550000000000011
2023-24,De'Anthony Melton,1629001,-9,34.5,23.0,2.0,0.5575,16.5575
2023-24,De'Anthony Melton,1629001,-6,30.0,16.0,3.0,0.273,13.273
2023-24,De'Anthony Melton,1629001,-4,24.0,10.0,4.0,0.3,10.3
2023-24,De'Anthony Melton,1629001,-3,32.0,12.0,2.0,0.2395,11.2395
2023-24,De'Anthony Melton,1629001,-1,29.0,10.0,6.0,0.571,15.571000000000002
2023-24,De'Anthony Melton,1629001,0,28.0,5.0,4.0,0.22149999999999997,9.2215
2023-24,De'Anthony Melton,1629001,1,31.0,11.5,2.5,0.393,15.393
2023-24,De'Anthony Melton,1629001,2,26.0,14.0,4.0,0.5,20.5
2023-24,De'Anthony Melton,1629001,3,35.0,15.0,2.0,0.417,20.417
2023-24,De'Anthony Melton,1629001,4,30.0,14.0,5.0,0.417,23.417
2023-24,De'Anthony Melton,1629001,8,28.0,6.0,2.0,0.6,16.6
2023-24,De'Anthony Melton,1629001,9,25.0,6.0,3.0,0.222,18.222
2023-24,De'Anthony Melton,1629001,10,21.0,4.0,5.0,0.167,19.167
2023-24,De'Anthony Melton,1629001,11,25.0,9.0,2.0,0.5,22.5
2023-24,De'Anthony Melton,1629001,12,32.666666666666664,16.0,4.666666666666667,0.393,33.05966666666667
2023-24,De'Anthony Melton,1629001,15,29.0,10.0,2.0,0.333,27.333
2023-24,De'Anthony Melton,1629001,17,26.0,5.0,5.0,0.182,27.182000000000002
2023-24,De'Anthony Melton,1629001,18,21.0,10.0,1.0,0.444,29.444000000000003
2023-24,De'Anthony Melton,1629001,20,25.0,6.0,2.0,0.333,28.333
2023-24,De'Anthony Melton,1629001,23,27.0,21.0,1.0,0.8,45.8
2023-24,De'Anthony Melton,1629001,24,29.5,13.0,1.0,0.391,38.391
2023-24,De'Anthony Melton,1629001,25,34.0,15.0,5.0,0.462,45.462
2023-24,De'Anthony Melton,1629001,27,30.0,12.0,8.0,0.444,47.444
2023-24,DeAndre Jordan,201599,-6,24.0,9.0,2.0,0.5,5.5
2023-24,DeAndre Jordan,201599,7,20.0,9.0,1.0,1.0,18.0
2023-24,DeAndre Jordan,201599,17,33.0,21.0,5.0,0.727,43.727000000000004
2023-24,DeJon Jarreau,1630610,-11,20.0,2.0,5.0,0.167,-3.833
2023-24,DeJon Jarreau,1630610,-8,28.0,7.0,5.0,0.333,4.333
2023-24,DeJon Jarreau,1630610,-6,20.0,5.0,3.0,0.333,2.333
2023-24,DeJon Jarreau,1630610,21,20.0,8.0,6.0,0.375,35.375
2023-24,DeMar DeRozan,201942,-31,38.0,19.0,4.0,0.438,-7.562000000000001
2023-24,DeMar DeRozan,201942,-29,32.0,20.0,2.0,0.45,-6.550000000000001
2023-24,DeMar DeRozan,201942,-25,38.0,28.0,4.0,0.769,7.768999999999998
2023-24,DeMar DeRozan,201942,-24,30.0,16.0,3.0,0.5,-4.5
2023-24,DeMar DeRozan,201942,-20,25.0,19.0,6.0,0.5,5.5
2023-24,DeMar DeRozan,201942,-18,35.0,19.0,5.5,0.403,6.902999999999999
2023-24,DeMar DeRozan,201942,-17,35.0,11.0,5.0,0.38,-0.620000000000001
2023-24,DeMar DeRozan,201942,-16,34.5,24.5,5.0,0.40149999999999997,13.901499999999999
2023-24,DeMar DeRozan,201942,-15,34.0,15.0,5.0,0.6,5.600000000000001
2023-24,DeMar DeRozan,201942,-14,32.0,20.5,3.5,0.369,10.369
2023-24,DeMar DeRozan,201942,-13,35.0,21.0,4.0,0.375,12.375
2023-24,DeMar DeRozan,201942,-12,31.333333333333332,18.333333333333332,5.333333333333333,0.47333333333333333,12.139999999999997
2023-24,DeMar DeRozan,201942,-11,35.0,21.5,4.0,0.519,15.018999999999998
2023-24,DeMar DeRozan,201942,-10,40.5,22.5,6.5,0.44599999999999995,19.446
2023-24,DeMar DeRozan,201942,-9,42.0,19.0,4.0,0.263,14.263000000000002
2023-24,DeMar DeRozan,201942,-8,40.0,21.0,8.0,0.429,21.429
2023-24,DeMar DeRozan,201942,-7,38.333333333333336,23.666666666666668,6.333333333333333,0.5026666666666667,23.502666666666666
2023-24,DeMar DeRozan,201942,-6,39.0,29.333333333333332,4.666666666666667,0.49333333333333335,28.493333333333332
2023-24,DeMar DeRozan,201942,-5,35.5,17.0,5.0,0.3725,17.3725
2023-24,DeMar DeRozan,201942,-3,39.333333333333336,27.666666666666668,6.666666666666667,0.5883333333333334,31.921666666666667
2023-24,DeMar DeRozan,201942,-2,38.666666666666664,23.333333333333332,4.333333333333333,0.4073333333333333,26.073999999999998
2023-24,DeMar DeRozan,201942,-1,40.0,24.0,6.0,0.563,29.563
2023-24,DeMar DeRozan,201942,0,42.5,31.5,4.0,0.479,35.979
2023-24,DeMar DeRozan,201942,2,35.0,25.0,5.0,0.606,32.606
2023-24,DeMar DeRozan,201942,3,37.0,15.0,3.0,0.4,21.4
2023-24,DeMar DeRozan,201942,4,39.25,30.0,5.5,0.53025,40.03025
2023-24,DeMar DeRozan,201942,5,41.0,29.5,5.75,0.494,40.744
2023-24,DeMar DeRozan,201942,6,37.666666666666664,28.333333333333332,7.0,0.446,41.77933333333333
2023-24,DeMar DeRozan,201942,7,39.0,27.0,8.0,0.478,42.478
2023-24,DeMar DeRozan,201942,8,40.0,25.0,6.0,0.471,39.471000000000004
2023-24,DeMar DeRozan,201942,9,37.0,27.0,6.0,0.409,42.409
2023-24,DeMar DeRozan,201942,10,38.5,20.5,7.5,0.522,38.522
2023-24,DeMar DeRozan,201942,11,40.0,20.0,6.0,0.571,37.571
2023-24,DeMar DeRozan,201942,12,39.333333333333336,30.0,4.0,0.5293333333333333,46.529333333333334
2023-24,DeMar DeRozan,201942,13,38.0,24.5,7.5,0.43999999999999995,45.44
2023-24,DeMar DeRozan,201942,14,41.5,20.5,5.5,0.4335,40.433499999999995
2023-24,DeMar DeRozan,201942,15,34.5,29.5,5.5,0.476,50.476
2023-24,DeMar DeRozan,201942,16,34.0,13.0,6.0,0.429,35.429
2023-24,DeMar DeRozan,201942,17,35.5,28.0,6.0,0.575,51.575
2023-24,DeMar DeRozan,201942,18,40.5,31.5,4.5,0.6125,54.6125
2023-24,DeMar DeRozan,201942,19,37.0,25.5,3.5,0.5145,48.5145
2023-24,DeMar DeRozan,201942,23,36.0,18.0,8.0,0.35,49.35
2023-24,Dean Wade,1629731,-25,32.0,0.0,2.0,0.0,-23.0
2023-24,Dean Wade,1629731,-14,28.0,9.0,0.0,0.6,-4.4
2023-24,Dean Wade,1629731,-12,30.0,0.0,2.0,0.0,-10.0
2023-24,Dean Wade,1629731,-10,22.0,6.0,0.0,0.5,-3.5
2023-24,Dean Wade,1629731,-9,26.0,8.0,0.0,0.5,-0.5
2023-24,Dean Wade,1629731,-5,20.0,0.0,2.0,0.0,-3.0
2023-24,Dean Wade,1629731,-4,26.0,20.0,0.0,0.636,16.636
2023-24,Dean Wade,1629731,-3,29.0,3.0,2.0,0.333,2.333
2023-24,Dean Wade,1629731,-1,21.0,12.0,1.0,0.8,12.8
2023-24,Dean Wade,1629731,0,21.0,3.0,0.0,1.0,4.0
2023-24,Dean Wade,1629731,1,30.0,9.0,0.0,0.375,10.375
2023-24,Dean Wade,1629731,2,21.0,9.0,0.0,0.6,11.6
2023-24,Dean Wade,1629731,3,36.0,6.0,3.0,0.4,12.4
2023-24,Dean Wade,1629731,5,20.0,2.0,0.0,0.5,7.5
2023-24,Dean Wade,1629731,6,27.0,8.0,2.5,0.3125,16.8125
2023-24,Dean Wade,1629731,9,27.0,4.0,2.0,0.0,15.0
2023-24,Dean Wade,1629731,11,25.0,17.0,0.0,0.857,28.857
2023-24,Dean Wade,1629731,12,36.0,11.0,1.0,0.333,24.333
2023-24,Dean Wade,1629731,15,26.0,5.666666666666667,1.3333333333333333,0.311,22.311
2023-24,Dean Wade,1629731,16,21.0,23.0,1.0,0.727,40.727000000000004
2023-24,Dean Wade,1629731,19,27.0,6.0,1.0,0.4,26.4
2023-24,Dean Wade,1629731,20,23.0,6.0,1.5,0.375,27.875
2023-24,Dean Wade,1629731,23,24.0,5.0,0.0,0.4,28.4
2023-24,Dean Wade,1629731,24,24.0,9.0,0.0,0.75,33.75
2023-24,Dean Wade,1629731,25,24.0,6.0,2.0,0.5,33.5
2023-24,Dean Wade,1629731,40,20.0,5.0,0.0,0.4,45.4
2023-24,Deandre Ayton,1629028,-33,30.0,18.0,4.0,0.643,-10.357
2023-24,Deandre Ayton,1629028,-32,24.0,18.0,1.0,0.6,-12.399999999999999
2023-24,Deandre Ayton,1629028,-26,29.5,20.5,1.5,0.698,-3.3019999999999996
2023-24,Deandre Ayton,1629028,-20,35.0,22.0,3.0,0.647,5.6469999999999985
2023-24,Deandre Ayton,1629028,-19,35.0,22.0,2.0,0.478,5.4780000000000015
2023-24,Deandre Ayton,1629028,-18,35.0,6.0,0.0,0.333,-11.667
2023-24,Deandre Ayton,1629028,-17,27.5,9.0,0.0,0.5145,-7.4855
2023-24,Deandre Ayton,1629028,-16,26.0,8.0,1.0,0.5,-6.5
2023-24,Deandre Ayton,1629028,-15,23.0,7.5,1.5,0.4145,-5.5855
2023-24,Deandre Ayton,1629028,-14,27.5,9.0,0.5,0.35,-4.15
2023-24,Deandre Ayton,1629028,-13,26.0,14.0,1.0,0.6475,2.647500000000001
2023-24,Deandre Ayton,1629028,-12,40.0,31.0,0.0,0.571,19.571
2023-24,Deandre Ayton,1629028,-11,31.0,22.0,1.0,0.917,12.917000000000002
2023-24,Deandre Ayton,1629028,-10,35.0,20.0,1.0,0.588,11.588000000000001
2023-24,Deandre Ayton,1629028,-9,27.0,5.0,2.0,0.286,-1.7140000000000004
2023-24,Deandre Ayton,1629028,-8,35.142857142857146,21.285714285714285,1.5714285714285714,0.5650000000000001,15.422142857142859
2023-24,Deandre Ayton,1629028,-7,37.0,17.5,2.5,0.5355,13.535499999999999
2023-24,Deandre Ayton,1629028,-6,32.666666666666664,17.333333333333332,2.0,0.6346666666666666,13.968
2023-24,Deandre Ayton,1629028,-5,28.5,13.0,2.0,0.544,10.544
2023-24,Deandre Ayton,1629028,-3,32.0,8.0,1.0,0.5,6.5
2023-24,Deandre Ayton,1629028,-2,22.0,6.0,1.0,0.3,5.3
2023-24,Deandre Ayton,1629028,0,37.0,23.0,1.5,0.6475,25.1475
2023-24,Deandre Ayton,1629028,1,27.0,7.0,2.0,0.6,10.6
2023-24,Deandre Ayton,1629028,2,28.0,13.0,2.0,0.5,17.5
2023-24,Deandre Ayton,1629028,3,38.0,22.0,1.0,0.692,26.692
2023-24,Deandre Ayton,1629028,5,35.5,21.5,2.5,0.6495,29.6495
2023-24,Deandre Ayton,1629028,6,30.0,14.0,1.0,0.778,21.778
2023-24,Deandre Ayton,1629028,7,37.666666666666664,14.666666666666666,2.3333333333333335,0.5106666666666667,24.510666666666665
2023-24,Deandre Ayton,1629028,8,40.0,34.0,3.0,0.52,45.52
2023-24,Deandre Ayton,1629028,10,37.5,23.0,1.5,0.5980000000000001,35.098
2023-24,Deandre Ayton,1629028,15,40.0,18.0,3.0,0.615,36.614999999999995
2023-24,Deandre Ayton,1629028,16,40.0,33.0,1.0,0.75,50.75
2023-24,Deandre Ayton,1629028,28,30.0,18.0,2.0,0.643,48.643
2023-24,Dejounte Murray,1627749,-30,30.0,32.0,3.0,0.684,5.6839999999999975
2023-24,Dejounte Murray,1627749,-28,31.0,13.0,4.0,0.333,-10.667000000000002
2023-24,Dejounte Murray,1627749,-27,35.0,14.0,12.0,0.267,-0.7330000000000005
2023-24,Dejounte Murray,1627749,-25,31.0,13.0,10.0,0.333,-1.6670000000000016
2023-24,Dejounte Murray,1627749,-22,31.0,20.5,4.0,0.423,2.9229999999999983
2023-24,Dejounte Murray,1627749,-21,34.0,17.5,4.0,0.4285,0.9284999999999997
2023-24,Dejounte Murray,1627749,-20,34.0,27.0,3.5,0.605,11.105
2023-24,Dejounte Murray,1627749,-18,35.0,13.0,3.0,0.313,-1.6870000000000012
2023-24,Dejounte Murray,1627749,-17,34.0,20.0,5.0,0.471,8.471
2023-24,Dejounte Murray,1627749,-16,33.5,14.5,3.0,0.4265,1.9265000000000008
2023-24,Dejounte Murray,1627749,-15,32.0,11.0,6.0,0.214,2.2139999999999986
2023-24,Dejounte Murray,1627749,-14,37.0,22.0,6.5,0.4355,14.935500000000001
2023-24,Dejounte Murray,1627749,-13,38.0,31.5,5.0,0.4425,23.942500000000003
2023-24,Dejounte Murray,1627749,-10,42.0,20.0,12.0,0.368,22.368000000000002
2023-24,Dejounte Murray,1627749,-9,35.0,23.0,5.0,0.563,19.563
2023-24,Dejounte Murray,1627749,-8,35.0,21.0,5.0,0.467,18.467
2023-24,Dejounte Murray,1627749,-7,34.2,21.0,5.4,0.4332,19.833199999999998
2023-24,Dejounte Murray,1627749,-6,36.0,19.5,4.5,0.4175,18.4175
2023-24,Dejounte Murray,1627749,-5,35.75,20.25,8.5,0.38549999999999995,24.1355
2023-24,Dejounte Murray,1627749,-4,37.5,30.5,5.0,0.5725,32.0725
2023-24,Dejounte Murray,1627749,-3,34.25,24.5,6.25,0.47875,28.22875
2023-24,Dejounte Murray,1627749,-2,36.0,26.0,5.0,0.611,29.611
2023-24,Dejounte Murray,1627749,-1,32.5,26.5,3.0,0.599,29.099
2023-24,Dejounte Murray,1627749,0,34.75,20.5,3.75,0.42625,24.67625
2023-24,Dejounte Murray,1627749,1,37.0,25.0,5.0,0.444,31.444
2023-24,Dejounte Murray,1627749,2,33.0,18.0,6.0,0.4673333333333333,26.467333333333332
2023-24,Dejounte Murray,1627749,3,42.5,33.0,9.0,0.409,45.409
2023-24,Dejounte Murray,1627749,4,41.0,23.333333333333332,8.666666666666666,0.40199999999999997,36.402
2023-24,Dejounte Murray,1627749,5,34.5,17.0,2.5,0.375,24.875
2023-24,Dejounte Murray,1627749,6,39.0,26.0,12.0,0.367,44.367
2023-24,Dejounte Murray,1627749,8,39.0,34.0,7.0,0.474,49.474
2023-24,Dejounte Murray,1627749,9,37.0,32.0,10.0,0.524,51.524
2023-24,Dejounte Murray,1627749,10,34.666666666666664,20.0,8.666666666666666,0.4266666666666667,39.093333333333334
2023-24,Dejounte Murray,1627749,11,33.0,17.0,6.0,0.412,34.412
2023-24,Dejounte Murray,1627749,12,38.0,18.0,9.0,0.333,39.333
2023-24,Dejounte Murray,1627749,13,36.666666666666664,25.0,8.333333333333334,0.5333333333333333,46.86666666666667
2023-24,Dejounte Murray,1627749,15,36.5,32.5,7.0,0.6735,55.1735
2023-24,Dejounte Murray,1627749,18,33.0,17.0,9.0,0.444,44.444
2023-24,Dejounte Murray,1627749,19,29.5,17.5,9.5,0.4325,46.432500000000005
2023-24,Dejounte Murray,1627749,20,35.0,24.0,11.0,0.476,55.476
2023-24,Dejounte Murray,1627749,23,30.0,28.0,12.0,0.714,63.714
2023-24,Dejounte Murray,1627749,25,39.0,41.0,5.0,0.708,71.708
2023-24,Dejounte Murray,1627749,26,29.0,15.0,5.0,0.5,46.5
2023-24,Delon Wright,1626153,-23,22.0,5.0,3.0,0.286,-14.714
2023-24,Delon Wright,1626153,-15,25.0,8.0,6.0,0.375,-0.625
2023-24,Delon Wright,1626153,-2,20.0,6.0,0.0,0.429,4.429
2023-24,Delon Wright,1626153,2,20.0,2.0,7.0,0.0,11.0
2023-24,Delon Wright,1626153,3,21.0,9.0,4.0,1.0,17.0
2023-24,Delon Wright,1626153,6,20.5,5.0,5.5,0.5415,17.0415
2023-24,Delon Wright,1626153,9,35.0,13.0,5.0,0.6,27.6
2023-24,Delon Wright,1626153,10,21.0,8.0,4.0,0.429,22.429000000000002
2023-24,Delon Wright,1626153,15,30.0,8.0,1.0,0.333,24.333
2023-24,Delon Wright,1626153,16,20.0,6.0,4.0,0.4,26.4
2023-24,Delon Wright,1626153,21,20.0,5.0,1.0,0.286,27.286
2023-24,Delon Wright,1626153,23,28.0,11.0,4.0,0.571,38.571
2023-24,Delon Wright,1626153,26,26.0,18.0,3.0,0.8,47.8
2023-24,Deni Avdija,1630166,-33,26.0,13.0,3.0,0.455,-16.545
2023-24,Deni Avdija,1630166,-31,25.0,9.0,3.0,0.375,-18.625
2023-24,Deni Avdija,1630166,-28,31.0,7.0,2.0,0.6,-18.4
2023-24,Deni Avdija,1630166,-26,22.0,11.0,1.0,0.4,-13.6
2023-24,Deni Avdija,1630166,-23,23.0,9.0,3.0,0.375,-10.625
2023-24,Deni Avdija,1630166,-22,25.0,13.0,4.0,0.625,-4.375
2023-24,Deni Avdija,1630166,-20,32.0,17.0,4.0,0.625,1.625
2023-24,Deni Avdija,1630166,-17,21.0,7.0,4.0,0.273,-5.727
2023-24,Deni Avdija,1630166,-16,33.666666666666664,18.0,4.333333333333333,0.46166666666666667,6.794999999999998
2023-24,Deni Avdija,1630166,-15,24.5,13.0,3.0,0.45,1.4499999999999993
2023-24,Deni Avdija,1630166,-14,26.5,11.5,2.5,0.5115000000000001,0.5114999999999998
2023-24,Deni Avdija,1630166,-13,30.0,12.5,3.0,0.55,3.0500000000000007
2023-24,Deni Avdija,1630166,-12,29.5,13.0,2.0,0.5435,3.5435
2023-24,Deni Avdija,1630166,-11,43.0,15.0,5.0,0.5,9.5
2023-24,Deni Avdija,1630166,-10,25.0,9.0,4.5,0.384,3.8840000000000003
2023-24,Deni Avdija,1630166,-9,31.5,23.0,5.0,0.7595000000000001,19.7595
2023-24,Deni Avdija,1630166,-7,33.0,23.0,6.0,0.692,22.692
2023-24,Deni Avdija,1630166,-6,29.0,16.5,3.0,0.6515,14.151499999999999
2023-24,Deni Avdija,1630166,-5,23.5,7.5,5.0,0.293,7.792999999999999
2023-24,Deni Avdija,1630166,-4,29.0,13.0,7.0,0.5,16.5
2023-24,Deni Avdija,1630166,-3,34.0,17.0,4.0,0.5,18.5
2023-24,Deni Avdija,1630166,-2,31.6,12.0,4.4,0.44279999999999997,14.842799999999997
2023-24,Deni Avdija,1630166,-1,32.666666666666664,14.0,3.3333333333333335,0.5463333333333333,16.879666666666665
2023-24,Deni Avdija,1630166,0,31.0,15.666666666666666,6.0,0.4166666666666667,22.083333333333332
2023-24,Deni Avdija,1630166,1,29.2,18.8,4.2,0.5896,24.5896
2023-24,Deni Avdija,1630166,2,24.0,15.0,1.0,0.4,18.4
