AST,REB,TOV,FTA,STL,Total_Wins
25.91780821917808,44.36986301369863,14.904109589041095,25.205479452054796,7.493150684931507,44
26.319444444444443,41.5,14.069444444444445,21.11111111111111,7.902777777777778,40
25.48780487804878,43.71951219512195,14.560975609756097,21.378048780487806,7.390243902439025,53
23.841463414634145,40.59756097560975,13.487804878048781,22.98780487804878,7.987804878048781,44
25.804878048780488,42.292682926829265,12.658536585365853,22.024390243902438,7.524390243902439,46
18.841463414634145,40.75609756097561,13.451219512195122,22.9390243902439,7.524390243902439,35
23.484848484848484,42.46969696969697,14.075757575757576,21.439393939393938,8.303030303030303,31
22.878048780487806,43.96341463414634,14.097560975609756,20.73170731707317,8.353658536585366,38
21.463414634146343,41.09756097560975,15.097560975609756,22.475609756097562,6.597560975609756,15
23.5609756097561,42.073170731707314,16.74390243902439,21.146341463414632,9.621951219512194,41
23.109756097560975,41.670731707317074,15.207317073170731,22.71951219512195,8.195121951219512,33
24.195121951219512,40.390243902439025,13.963414634146341,22.426829268292682,8.121951219512194,42
23.23170731707317,39.84146341463415,13.841463414634147,23.353658536585368,8.804878048780488,44
26.048780487804876,49.73170731707317,13.865853658536585,23.21951219512195,7.5,60
25.876712328767123,51.6986301369863,15.095890410958905,24.65753424657534,7.205479452054795,56
25.47222222222222,48.125,13.819444444444445,21.375,8.125,46
23.902439024390244,46.707317073170735,13.414634146341463,22.9390243902439,7.597560975609756,51
25.79268292682927,48.63414634146341,14.621951219512194,22.402439024390244,6.353658536585366,58
26.536585365853657,44.170731707317074,12.914634146341463,23.902439024390244,6.804878048780488,49
20.121951219512194,44.40243902439025,17.048780487804876,24.109756097560975,7.219512195121951,17
19.545454545454547,43.72727272727273,15.166666666666666,25.181818181818183,6.606060606060606,26
22.390243902439025,42.02439024390244,14.804878048780488,24.902439024390244,8.536585365853659,31
23.9390243902439,44.73170731707317,13.926829268292684,28.0609756097561,8.75609756097561,40
21.597560975609756,40.91463414634146,15.012195121951219,25.73170731707317,8.146341463414634,16
23.365853658536587,41.5609756097561,15.012195121951219,26.98780487804878,8.0,29
23.658536585365855,42.41463414634146,14.024390243902438,24.21951219512195,7.975609756097561,31
22.695121951219512,41.96341463414634,12.451219512195122,24.146341463414632,8.402439024390244,47
24.609756097560975,44.792682926829265,13.097560975609756,24.329268292682926,8.329268292682928,36
23.828125,44.8125,15.328125,25.375,8.671875,19
25.63888888888889,43.513888888888886,14.26388888888889,23.083333333333332,8.777777777777779,23
25.682926829268293,44.15853658536585,14.329268292682928,23.097560975609756,8.792682926829269,46
26.158536585365855,41.890243902439025,15.341463414634147,23.682926829268293,8.012195121951219,42
26.634146341463413,43.6219512195122,14.170731707317072,22.9390243902439,7.890243902439025,56
21.01219512195122,40.84146341463415,14.048780487804878,22.9390243902439,5.585365853658536,24
19.863636363636363,40.333333333333336,15.075757575757576,21.71212121212121,7.46969696969697,22
20.621951219512194,40.146341463414636,13.036585365853659,23.134146341463413,7.609756097560975,46
20.727272727272727,41.13636363636363,15.515151515151516,21.166666666666668,7.393939393939394,21
20.98780487804878,41.63414634146341,14.548780487804878,19.951219512195124,6.341463414634147,27
21.28048780487805,41.69512195121951,13.768292682926829,23.609756097560975,7.890243902439025,34
22.024390243902438,43.451219512195124,13.25609756097561,21.829268292682926,6.7439024390243905,45
22.170731707317074,42.609756097560975,13.439024390243903,22.23170731707317,7.719512195121951,30
22.79268292682927,43.68292682926829,12.853658536585366,22.25609756097561,7.780487804878049,34
26.76829268292683,44.329268292682926,14.914634146341463,20.926829268292682,8.012195121951219,48
27.024390243902438,47.292682926829265,14.817073170731707,23.426829268292682,7.439024390243903,33
26.833333333333332,46.5,16.40277777777778,23.430555555555557,7.486111111111111,30
26.0,47.40277777777778,14.61111111111111,26.083333333333332,7.569444444444445,31
24.963414634146343,45.207317073170735,14.060975609756097,23.20731707317073,8.292682926829269,36
25.878048780487806,43.69512195121951,14.585365853658537,24.390243902439025,8.304878048780488,42
