season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage
2020-21,Aaron Gordon,203932,-27,28.0,9.0,2.0,0.308
2020-21,Aaron Gordon,203932,-23,23.0,4.5,3.0,0.118
2020-21,Aaron Gordon,203932,-17,35.0,21.0,8.0,0.571
2020-21,Aaron Gordon,203932,-15,23.0,9.0,3.0,0.6
2020-21,Aaron Gordon,203932,-14,29.0,10.0,1.0,0.571
2020-21,Aaron Gordon,203932,-12,28.0,17.0,3.0,0.417
2020-21,Aaron Gordon,203932,-11,28.0,7.0,2.0,0.4
2020-21,Aaron Gordon,203932,-9,32.0,12.0,5.0,0.231
2020-21,Aaron Gordon,203932,-8,22.0,14.0,3.0,0.5
2020-21,Aaron Gordon,203932,-7,29.0,14.0,2.0,0.5
2020-21,Aaron Gordon,203932,-6,21.0,2.0,3.0,0.143
2020-21,Aaron Gordon,203932,-5,30.0,11.0,6.0,0.364
2020-21,Aaron Gordon,203932,-3,35.0,16.0,5.0,0.375
2020-21,Aaron Gordon,203932,-2,31.666666666666668,13.666666666666666,4.666666666666667,0.3983333333333334
2020-21,Aaron Gordon,203932,0,23.0,9.0,4.0,0.444
2020-21,Aaron Gordon,203932,1,26.0,11.0,1.5,0.528
2020-21,Aaron Gordon,203932,2,26.5,10.5,3.0,0.432
2020-21,Aaron Gordon,203932,5,36.0,38.0,4.0,0.7
2020-21,Aaron Gordon,203932,6,32.0,20.5,5.0,0.5645
2020-21,Aaron Gordon,203932,8,26.8,10.4,3.2,0.429
2020-21,Aaron Gordon,203932,9,26.333333333333332,12.333333333333334,4.0,0.4776666666666667
2020-21,Aaron Gordon,203932,10,28.5,11.5,2.5,0.518
2020-21,Aaron Gordon,203932,11,28.0,17.0,3.0,0.571
2020-21,Aaron Gordon,203932,12,31.0,15.333333333333334,3.3333333333333335,0.577
2020-21,Aaron Gordon,203932,14,33.0,12.0,7.0,0.333
2020-21,Aaron Gordon,203932,15,35.0,18.0,10.0,0.333
2020-21,Aaron Gordon,203932,16,29.0,15.0,3.0,0.5
2020-21,Aaron Gordon,203932,17,23.0,16.5,0.5,0.6970000000000001
2020-21,Aaron Gordon,203932,19,24.0,6.0,1.0,0.75
2020-21,Aaron Holiday,1628988,-15,21.0,4.0,1.0,0.25
2020-21,Aaron Holiday,1628988,-12,27.0,5.0,4.0,0.222
2020-21,Aaron Holiday,1628988,-9,24.0,3.0,1.0,0.333
2020-21,Aaron Holiday,1628988,-8,25.5,12.0,1.5,0.3035
2020-21,Aaron Holiday,1628988,-6,24.0,6.666666666666667,3.0,0.236
2020-21,Aaron Holiday,1628988,-1,27.0,15.0,2.0,0.556
2020-21,Aaron Holiday,1628988,0,25.0,0.0,1.0,0.0
2020-21,Aaron Holiday,1628988,4,21.0,4.0,5.0,0.143
2020-21,Aaron Holiday,1628988,7,22.0,11.0,6.0,0.75
2020-21,Aaron Holiday,1628988,9,26.5,18.5,4.0,0.7085
2020-21,Aaron Holiday,1628988,11,24.0,12.25,3.25,0.64525
2020-21,Aaron Holiday,1628988,12,23.0,20.0,2.0,0.5
2020-21,Aaron Holiday,1628988,14,21.0,6.0,1.0,0.6
2020-21,Aaron Holiday,1628988,15,22.0,18.0,1.0,0.636
2020-21,Aaron Holiday,1628988,19,28.0,16.0,12.0,0.375
2020-21,Aaron Holiday,1628988,22,21.0,6.0,3.0,0.5
2020-21,Aaron Holiday,1628988,23,22.0,18.0,3.0,0.636
2020-21,Aaron Nesmith,1630174,-8,26.0,10.0,0.0,0.75
2020-21,Aaron Nesmith,1630174,-7,22.0,8.0,2.0,0.3
2020-21,Aaron Nesmith,1630174,-1,22.0,9.0,1.0,0.5
2020-21,Aaron Nesmith,1630174,2,21.0,2.0,2.0,0.5
2020-21,Aaron Nesmith,1630174,3,20.0,5.0,0.0,0.667
2020-21,Aaron Nesmith,1630174,4,31.0,15.0,0.0,0.5
2020-21,Aaron Nesmith,1630174,5,22.0,0.0,0.0,0.0
2020-21,Aaron Nesmith,1630174,10,28.0,5.0,0.0,0.25
2020-21,Aaron Nesmith,1630174,11,20.0,16.0,0.0,0.857
2020-21,Aaron Nesmith,1630174,12,30.0,16.0,1.0,0.778
2020-21,Aaron Nesmith,1630174,20,24.0,9.0,0.0,0.5
2020-21,Abdel Nader,1627846,-24,29.0,6.0,2.0,0.286
2020-21,Abdel Nader,1627846,-4,23.0,8.0,1.0,0.4
2020-21,Abdel Nader,1627846,-1,20.0,14.0,1.0,0.5
2020-21,Abdel Nader,1627846,7,20.0,5.0,1.0,0.667
2020-21,Abdel Nader,1627846,9,22.0,7.0,2.0,0.25
2020-21,Abdel Nader,1627846,12,25.0,16.0,3.0,0.4
2020-21,Abdel Nader,1627846,22,24.0,14.0,0.0,0.5
2020-21,Al Horford,201143,-33,24.0,6.0,2.0,0.273
2020-21,Al Horford,201143,-21,26.5,11.5,2.5,0.343
2020-21,Al Horford,201143,-20,29.0,10.0,1.0,0.417
2020-21,Al Horford,201143,-19,29.0,10.0,4.0,0.286
2020-21,Al Horford,201143,-18,25.0,12.0,3.0,0.385
2020-21,Al Horford,201143,-13,34.0,14.0,3.0,0.3
2020-21,Al Horford,201143,-12,27.0,16.0,0.0,0.778
2020-21,Al Horford,201143,-7,24.5,15.0,4.5,0.6615
2020-21,Al Horford,201143,-6,28.0,16.0,4.0,0.4
2020-21,Al Horford,201143,-5,21.0,2.0,1.0,0.167
2020-21,Al Horford,201143,-2,26.8,15.2,2.4,0.48
2020-21,Al Horford,201143,3,27.5,12.5,3.0,0.36450000000000005
2020-21,Al Horford,201143,4,27.0,8.0,1.0,0.273
2020-21,Al Horford,201143,5,33.0,25.0,8.0,0.611
2020-21,Al Horford,201143,6,28.0,10.0,3.0,0.385
2020-21,Al Horford,201143,7,29.0,11.0,4.0,0.4
2020-21,Al Horford,201143,9,27.0,21.0,2.0,0.533
2020-21,Al Horford,201143,10,29.5,18.0,8.0,0.469
2020-21,Al Horford,201143,14,29.0,21.0,2.0,0.667
2020-21,Al Horford,201143,20,29.0,26.0,8.0,0.526
2020-21,Al-Farouq Aminu,202329,-16,24.0,4.0,0.0,0.333
2020-21,Al-Farouq Aminu,202329,-14,22.0,7.0,0.0,0.5
2020-21,Al-Farouq Aminu,202329,-13,22.0,7.0,2.0,0.5
2020-21,Al-Farouq Aminu,202329,-12,22.0,2.5,2.5,0.25
2020-21,Al-Farouq Aminu,202329,-9,24.5,8.0,1.5,0.404
2020-21,Al-Farouq Aminu,202329,-8,27.0,5.0,2.0,0.333
2020-21,Al-Farouq Aminu,202329,-4,23.0,5.0,3.0,0.4
2020-21,Al-Farouq Aminu,202329,0,27.0,6.0,1.0,0.375
2020-21,Al-Farouq Aminu,202329,3,24.0,7.0,0.0,0.5
2020-21,Al-Farouq Aminu,202329,4,21.0,0.0,1.0,0.0
2020-21,Al-Farouq Aminu,202329,11,29.0,17.0,6.0,0.727
2020-21,Alec Burks,202692,-15,21.0,4.0,2.0,0.111
2020-21,Alec Burks,202692,-12,33.0,21.0,2.0,0.5
2020-21,Alec Burks,202692,-11,25.0,12.5,4.0,0.45799999999999996
2020-21,Alec Burks,202692,-8,20.0,6.0,2.0,0.4
2020-21,Alec Burks,202692,-7,22.5,10.0,2.5,0.396
2020-21,Alec Burks,202692,-6,29.0,20.0,4.0,0.471
2020-21,Alec Burks,202692,-5,25.0,13.5,1.0,0.4405
2020-21,Alec Burks,202692,-4,28.75,16.5,2.0,0.45175000000000004
2020-21,Alec Burks,202692,-3,26.0,15.0,0.5,0.4
2020-21,Alec Burks,202692,-2,26.0,16.0,3.0,0.538
2020-21,Alec Burks,202692,-1,28.0,13.0,2.0,0.556
2020-21,Alec Burks,202692,0,26.0,8.0,2.0,0.222
2020-21,Alec Burks,202692,1,25.0,17.0,0.0,0.6
2020-21,Alec Burks,202692,2,23.0,8.0,3.0,0.222
2020-21,Alec Burks,202692,3,26.0,6.0,3.0,0.5
2020-21,Alec Burks,202692,4,27.75,13.0,2.75,0.43274999999999997
2020-21,Alec Burks,202692,5,27.0,16.0,1.0,0.375
2020-21,Alec Burks,202692,7,30.0,11.0,1.0,0.25
2020-21,Alec Burks,202692,9,25.0,11.0,2.0,0.5
2020-21,Alec Burks,202692,11,29.0,20.0,3.0,0.5
2020-21,Alec Burks,202692,13,37.0,25.5,3.5,0.544
2020-21,Alec Burks,202692,15,27.0,15.0,0.0,0.333
2020-21,Alec Burks,202692,16,33.0,19.0,2.0,0.333
2020-21,Alec Burks,202692,17,28.5,17.5,0.5,0.372
2020-21,Alec Burks,202692,19,23.0,3.0,4.0,0.143
2020-21,Alec Burks,202692,21,22.5,9.0,3.0,0.357
2020-21,Alec Burks,202692,22,24.0,24.0,2.0,0.667
2020-21,Alec Burks,202692,24,22.0,21.0,1.0,0.583
2020-21,Aleksej Pokusevski,1630197,-42,30.0,8.0,4.0,0.231
2020-21,Aleksej Pokusevski,1630197,-32,32.0,20.0,4.0,0.5
2020-21,Aleksej Pokusevski,1630197,-30,29.0,4.0,1.0,0.222
2020-21,Aleksej Pokusevski,1630197,-28,29.0,8.0,5.0,0.273
2020-21,Aleksej Pokusevski,1630197,-27,29.0,14.5,1.0,0.3355
2020-21,Aleksej Pokusevski,1630197,-25,27.0,4.0,2.0,0.182
2020-21,Aleksej Pokusevski,1630197,-22,20.0,3.0,4.0,0.25
2020-21,Aleksej Pokusevski,1630197,-19,25.0,8.0,0.0,0.3
2020-21,Aleksej Pokusevski,1630197,-18,31.0,6.0,1.0,0.3
2020-21,Aleksej Pokusevski,1630197,-15,30.0,9.0,3.5,0.393
2020-21,Aleksej Pokusevski,1630197,-14,33.0,21.0,2.0,0.471
2020-21,Aleksej Pokusevski,1630197,-12,26.0,13.0,5.0,0.455
2020-21,Aleksej Pokusevski,1630197,-10,29.0,4.0,2.0,0.182
2020-21,Aleksej Pokusevski,1630197,-9,20.0,2.0,1.0,0.25
2020-21,Aleksej Pokusevski,1630197,-8,28.0,6.5,3.5,0.3125
2020-21,Aleksej Pokusevski,1630197,-7,25.5,9.0,3.5,0.372
2020-21,Aleksej Pokusevski,1630197,-4,25.0,8.0,2.0,0.2985
2020-21,Aleksej Pokusevski,1630197,-3,33.0,13.0,2.0,0.385
2020-21,Aleksej Pokusevski,1630197,-2,30.0,8.0,5.0,0.273
2020-21,Aleksej Pokusevski,1630197,1,26.5,15.5,3.0,0.5715
2020-21,Aleksej Pokusevski,1630197,2,40.0,29.0,2.0,0.526
2020-21,Aleksej Pokusevski,1630197,3,27.0,8.0,1.0,0.188
2020-21,Aleksej Pokusevski,1630197,4,29.0,14.0,3.0,0.364
2020-21,Aleksej Pokusevski,1630197,11,27.0,12.0,4.0,0.417
2020-21,Aleksej Pokusevski,1630197,18,39.0,23.0,4.0,0.538
2020-21,Alex Caruso,1627936,-25,28.0,8.0,7.0,0.375
2020-21,Alex Caruso,1627936,-20,25.0,2.0,3.0,0.2
2020-21,Alex Caruso,1627936,-13,24.0,10.0,2.0,0.6
2020-21,Alex Caruso,1627936,-8,26.666666666666668,11.666666666666666,2.0,0.5333333333333333
2020-21,Alex Caruso,1627936,-6,25.0,7.0,4.5,0.36650000000000005
2020-21,Alex Caruso,1627936,-4,21.0,5.0,6.0,0.667
2020-21,Alex Caruso,1627936,-3,28.0,6.0,2.0,0.429
2020-21,Alex Caruso,1627936,-2,22.0,6.0,2.0,1.0
2020-21,Alex Caruso,1627936,1,23.0,7.0,4.0,0.333
2020-21,Alex Caruso,1627936,2,31.0,11.0,3.0,0.4
2020-21,Alex Caruso,1627936,3,22.0,4.0,2.5,0.4335
2020-21,Alex Caruso,1627936,4,25.0,6.333333333333333,3.3333333333333335,0.3256666666666667
2020-21,Alex Caruso,1627936,7,23.0,8.0,1.5,0.6665
2020-21,Alex Caruso,1627936,8,20.0,3.0,2.0,0.333
2020-21,Alex Caruso,1627936,9,31.0,17.0,8.0,0.545
2020-21,Alex Caruso,1627936,10,25.0,9.0,3.5,0.357
2020-21,Alex Caruso,1627936,11,26.5,7.5,1.5,0.325
2020-21,Alex Caruso,1627936,13,24.0,8.0,2.0,0.571
2020-21,Alex Caruso,1627936,16,20.0,13.0,4.0,0.625
2020-21,Alex Caruso,1627936,21,24.0,13.0,6.0,0.667
2020-21,Alex Caruso,1627936,24,20.0,2.0,6.0,0.25
2020-21,Alex Len,203458,-20,21.0,14.0,0.0,0.583
2020-21,Alex Len,203458,-13,20.0,11.0,1.0,0.667
2020-21,Alex Len,203458,-8,20.0,13.0,1.0,1.0
2020-21,Alex Len,203458,-2,21.333333333333332,12.0,1.3333333333333333,0.6136666666666667
2020-21,Alex Len,203458,0,23.0,6.0,2.0,0.333
2020-21,Alex Len,203458,2,22.333333333333332,12.0,1.3333333333333333,0.8053333333333333
2020-21,Alex Len,203458,3,21.0,2.0,2.0,1.0
2020-21,Alex Len,203458,4,20.0,10.0,0.0,0.833
2020-21,Alex Len,203458,5,28.0,20.0,1.0,0.667
2020-21,Alex Len,203458,6,23.0,17.0,1.0,0.889
2020-21,Alex Len,203458,7,27.0,10.0,3.0,0.75
2020-21,Alex Len,203458,9,32.0,10.0,2.0,0.75
2020-21,Alex Len,203458,11,29.0,13.0,0.0,0.6
2020-21,Alex Len,203458,12,24.0,18.0,1.0,0.538
2020-21,Alex Len,203458,13,22.0,7.0,1.0,0.6
2020-21,Alfonzo McKinnie,1628035,17,26.0,10.0,4.0,0.667
2020-21,Alize Johnson,1628993,-4,32.0,23.0,3.0,0.733
2020-21,Alize Johnson,1628993,7,32.0,20.0,3.0,0.583
2020-21,Amir Coffey,1629599,-14,25.0,13.0,0.0,0.833
2020-21,Amir Coffey,1629599,-7,23.0,8.0,2.0,0.5
2020-21,Amir Coffey,1629599,-5,23.0,12.0,0.0,0.444
2020-21,Amir Coffey,1629599,7,27.0,8.0,2.0,0.167
2020-21,Amir Coffey,1629599,8,32.0,15.0,2.0,0.714
2020-21,Amir Coffey,1629599,9,25.0,10.0,3.0,0.4
2020-21,Amir Coffey,1629599,21,27.0,6.0,1.0,0.4
2020-21,Andre Drummond,203083,-33,22.0,13.0,2.0,0.308
2020-21,Andre Drummond,203083,-20,34.0,19.0,3.0,0.5
2020-21,Andre Drummond,203083,-19,29.0,6.0,1.0,0.6
2020-21,Andre Drummond,203083,-16,32.0,10.0,4.0,0.357
2020-21,Andre Drummond,203083,-15,28.0,8.0,4.0,0.25
2020-21,Andre Drummond,203083,-12,26.0,19.0,1.0,0.563
2020-21,Andre Drummond,203083,-11,21.0,4.0,1.0,0.4
2020-21,Andre Drummond,203083,-9,20.0,17.0,2.0,0.667
2020-21,Andre Drummond,203083,-8,20.0,12.0,0.0,0.6
2020-21,Andre Drummond,203083,-7,22.0,9.0,0.0,0.6
2020-21,Andre Drummond,203083,-5,26.8,10.4,2.0,0.4016
2020-21,Andre Drummond,203083,-4,30.0,28.0,2.0,0.706
2020-21,Andre Drummond,203083,-3,26.5,17.5,2.0,0.5549999999999999
2020-21,Andre Drummond,203083,-2,31.0,15.0,2.5,0.489
2020-21,Andre Drummond,203083,-1,23.5,14.0,1.5,0.5505
2020-21,Andre Drummond,203083,0,37.0,22.0,3.0,0.45
2020-21,Andre Drummond,203083,1,27.5,14.5,3.0,0.393
2020-21,Andre Drummond,203083,3,30.0,17.0,1.5,0.577
2020-21,Andre Drummond,203083,4,28.0,25.0,1.0,0.524
2020-21,Andre Drummond,203083,5,25.0,11.0,4.0,0.364
2020-21,Andre Drummond,203083,6,26.5,18.0,1.0,0.5625
2020-21,Andre Drummond,203083,8,35.0,16.0,3.0,0.545
2020-21,Andre Drummond,203083,9,21.0,20.0,2.0,0.692
2020-21,Andre Drummond,203083,10,35.5,17.0,2.5,0.3885
2020-21,Andre Drummond,203083,12,39.0,33.0,3.0,0.556
2020-21,Andre Drummond,203083,13,27.0,19.0,4.0,0.615
2020-21,Andre Drummond,203083,14,30.0,14.0,3.0,0.5
2020-21,Andre Drummond,203083,18,26.0,23.5,1.5,0.6000000000000001
2020-21,Andre Drummond,203083,27,25.0,24.0,3.0,0.611
2020-21,Andre Iguodala,2738,-21,20.0,9.0,1.0,0.6
2020-21,Andre Iguodala,2738,-17,23.0,1.0,3.0,0.1665
2020-21,Andre Iguodala,2738,-16,21.0,0.0,0.0,0.0
2020-21,Andre Iguodala,2738,-15,20.0,2.0,2.0,0.0
2020-21,Andre Iguodala,2738,-13,21.0,5.0,1.0,0.333
2020-21,Andre Iguodala,2738,-11,22.5,2.5,5.0,0.6665
2020-21,Andre Iguodala,2738,-10,23.5,3.5,2.5,0.45
2020-21,Andre Iguodala,2738,-9,23.0,2.5,3.75,0.2
2020-21,Andre Iguodala,2738,-8,21.0,0.0,1.0,0.0
2020-21,Andre Iguodala,2738,-5,24.0,6.0,3.0,0.25
2020-21,Andre Iguodala,2738,-4,23.0,10.0,2.0,0.5
2020-21,Andre Iguodala,2738,-1,22.5,5.0,1.5,0.45
2020-21,Andre Iguodala,2738,1,24.5,5.5,2.5,0.5
2020-21,Andre Iguodala,2738,2,21.0,13.0,1.0,0.833
2020-21,Andre Iguodala,2738,3,22.666666666666668,1.6666666666666667,1.0,0.19433333333333333
2020-21,Andre Iguodala,2738,4,23.666666666666668,7.333333333333333,2.6666666666666665,0.454
2020-21,Andre Iguodala,2738,5,23.0,10.0,2.0,0.333
2020-21,Andre Iguodala,2738,7,23.666666666666668,5.666666666666667,1.3333333333333333,0.37766666666666665
2020-21,Andre Iguodala,2738,8,23.666666666666668,2.3333333333333335,3.0,0.16666666666666666
2020-21,Andre Iguodala,2738,9,25.0,2.0,0.0,0.5
2020-21,Andre Iguodala,2738,11,22.5,6.0,2.0,0.4
2020-21,Andre Iguodala,2738,13,22.0,7.0,3.0,0.5
2020-21,Andre Iguodala,2738,17,26.0,6.0,3.0,0.4
2020-21,Andre Iguodala,2738,19,22.0,8.0,3.0,0.5
2020-21,Andre Iguodala,2738,38,28.0,16.0,7.0,0.545
2020-21,Andrew Wiggins,203952,-37,26.0,15.0,2.0,0.556
2020-21,Andrew Wiggins,203952,-35,30.0,15.0,5.0,0.273
2020-21,Andrew Wiggins,203952,-29,33.0,14.0,1.0,0.4
2020-21,Andrew Wiggins,203952,-28,31.0,13.0,1.0,0.25
2020-21,Andrew Wiggins,203952,-27,25.0,13.0,2.0,0.556
2020-21,Andrew Wiggins,203952,-26,26.5,9.0,0.5,0.3085
2020-21,Andrew Wiggins,203952,-25,28.0,15.0,1.0,0.417
2020-21,Andrew Wiggins,203952,-23,33.0,29.0,3.0,0.526
2020-21,Andrew Wiggins,203952,-22,31.5,16.5,3.0,0.47850000000000004
2020-21,Andrew Wiggins,203952,-19,24.0,12.0,0.0,0.333
2020-21,Andrew Wiggins,203952,-18,30.0,16.5,1.5,0.5035000000000001
2020-21,Andrew Wiggins,203952,-15,33.0,19.0,2.5,0.4395
2020-21,Andrew Wiggins,203952,-14,33.0,15.0,4.0,0.385
2020-21,Andrew Wiggins,203952,-13,35.5,22.0,2.5,0.5085000000000001
2020-21,Andrew Wiggins,203952,-12,28.0,16.0,1.0,0.5
2020-21,Andrew Wiggins,203952,-9,33.0,26.0,4.0,0.556
2020-21,Andrew Wiggins,203952,-8,32.833333333333336,17.833333333333332,2.1666666666666665,0.4406666666666667
2020-21,Andrew Wiggins,203952,-7,33.0,19.0,3.0,0.667
2020-21,Andrew Wiggins,203952,-6,28.0,22.0,1.0,0.75
2020-21,Andrew Wiggins,203952,-5,33.0,19.0,4.0,0.533
2020-21,Andrew Wiggins,203952,-3,35.5,10.0,3.0,0.30000000000000004
2020-21,Andrew Wiggins,203952,-1,40.0,22.0,0.0,0.533
2020-21,Andrew Wiggins,203952,0,38.0,19.666666666666668,2.3333333333333335,0.46166666666666667
2020-21,Andrew Wiggins,203952,1,34.0,21.0,3.0,0.615
2020-21,Andrew Wiggins,203952,2,36.0,16.5,3.5,0.4
2020-21,Andrew Wiggins,203952,3,38.0,16.0,2.0,0.5225
2020-21,Andrew Wiggins,203952,6,37.0,14.0,0.0,0.25
2020-21,Andrew Wiggins,203952,7,29.0,15.0,2.0,0.385
2020-21,Andrew Wiggins,203952,8,33.5,17.5,2.25,0.473
2020-21,Andrew Wiggins,203952,9,35.0,25.0,3.0,0.524
2020-21,Andrew Wiggins,203952,10,38.0,15.0,3.0,0.375
2020-21,Andrew Wiggins,203952,12,34.5,18.0,5.5,0.5355000000000001
2020-21,Andrew Wiggins,203952,13,38.0,26.0,0.0,0.526
2020-21,Andrew Wiggins,203952,14,39.0,38.0,3.0,0.708
2020-21,Andrew Wiggins,203952,15,29.666666666666668,17.333333333333332,3.6666666666666665,0.41500000000000004
2020-21,Andrew Wiggins,203952,16,37.0,16.0,1.0,0.462
2020-21,Andrew Wiggins,203952,19,36.25,22.5,2.0,0.52025
2020-21,Andrew Wiggins,203952,20,34.0,23.0,6.0,0.563
2020-21,Andrew Wiggins,203952,22,29.0,23.0,0.0,0.526
2020-21,Andrew Wiggins,203952,23,30.0,19.0,1.0,0.615
2020-21,Andrew Wiggins,203952,24,33.5,30.0,3.0,0.577
2020-21,Andrew Wiggins,203952,25,38.0,23.0,0.0,0.5
2020-21,Andrew Wiggins,203952,27,30.0,18.0,3.0,0.583
2020-21,Andrew Wiggins,203952,28,25.0,20.0,3.0,0.471
2020-21,Andrew Wiggins,203952,30,24.0,18.0,4.0,0.615
2020-21,Andrew Wiggins,203952,33,26.0,16.0,1.0,0.5
2020-21,Anfernee Simons,1629014,-15,28.0,10.5,3.0,0.2915
2020-21,Anfernee Simons,1629014,-10,22.0,11.0,0.0,0.25
2020-21,Anfernee Simons,1629014,-9,26.5,16.5,2.0,0.494
2020-21,Anfernee Simons,1629014,-8,28.0,14.0,0.0,0.385
2020-21,Anfernee Simons,1629014,-7,20.0,9.0,2.0,0.5
2020-21,Anfernee Simons,1629014,-5,24.0,12.0,1.0,0.667
2020-21,Anfernee Simons,1629014,-3,21.0,5.0,2.0,0.167
2020-21,Anfernee Simons,1629014,-1,27.0,8.0,1.0,0.3
2020-21,Anfernee Simons,1629014,3,21.0,11.0,2.0,0.364
2020-21,Anfernee Simons,1629014,4,23.0,16.0,2.0,0.667
2020-21,Anfernee Simons,1629014,5,30.0,16.0,1.0,0.4
2020-21,Anfernee Simons,1629014,6,26.0,8.0,3.0,0.4165
2020-21,Anfernee Simons,1629014,8,22.0,16.0,2.0,0.455
2020-21,Anfernee Simons,1629014,11,21.0,10.0,0.0,0.5
2020-21,Anfernee Simons,1629014,12,23.5,9.5,2.0,0.4375
2020-21,Anfernee Simons,1629014,15,21.0,8.0,1.0,0.375
2020-21,Anfernee Simons,1629014,16,29.0,16.0,2.0,0.5
2020-21,Anfernee Simons,1629014,18,24.0,15.0,3.0,0.714
2020-21,Anfernee Simons,1629014,26,25.0,10.0,1.0,0.667
2020-21,Anfernee Simons,1629014,42,24.0,27.0,4.0,0.692
2020-21,Anthony Davis,203076,-19,28.0,17.0,3.0,0.263
2020-21,Anthony Davis,203076,-16,32.0,20.5,2.5,0.5900000000000001
2020-21,Anthony Davis,203076,-13,31.0,26.0,2.0,0.5
2020-21,Anthony Davis,203076,-11,36.0,24.0,6.0,0.4175
2020-21,Anthony Davis,203076,-10,35.0,27.0,2.0,0.44
2020-21,Anthony Davis,203076,-8,34.0,22.0,3.0,0.474
2020-21,Anthony Davis,203076,-5,35.0,17.0,4.0,0.313
2020-21,Anthony Davis,203076,-4,34.0,23.0,2.0,0.5
2020-21,Anthony Davis,203076,0,35.333333333333336,29.0,4.0,0.5123333333333333
2020-21,Anthony Davis,203076,2,35.0,25.0,2.0,0.714
2020-21,Anthony Davis,203076,3,33.0,25.0,1.0,0.474
2020-21,Anthony Davis,203076,5,32.333333333333336,22.333333333333332,3.0,0.49866666666666665
2020-21,Anthony Davis,203076,6,31.0,18.0,3.0,0.533
2020-21,Anthony Davis,203076,7,43.0,20.0,4.0,0.348
2020-21,Anthony Davis,203076,9,39.5,29.0,4.0,0.5455
2020-21,Anthony Davis,203076,12,33.666666666666664,19.333333333333332,4.0,0.4306666666666667
2020-21,Anthony Davis,203076,16,27.0,23.0,3.0,0.62
2020-21,Anthony Davis,203076,17,31.0,20.0,3.0,0.6
2020-21,Anthony Davis,203076,20,33.0,17.0,5.0,0.313
2020-21,Anthony Davis,203076,21,30.5,16.0,2.0,0.75
2020-21,Anthony Davis,203076,26,40.0,42.0,5.0,0.481
2020-21,Anthony Davis,203076,29,29.0,27.0,1.0,0.75
2020-21,Anthony Edwards,1630162,-39,33.0,27.0,2.0,0.364
2020-21,Anthony Edwards,1630162,-25,28.0,15.0,3.0,0.385
2020-21,Anthony Edwards,1630162,-24,33.0,19.0,3.0,0.348
2020-21,Anthony Edwards,1630162,-23,38.0,8.0,4.0,0.2
2020-21,Anthony Edwards,1630162,-21,27.0,18.0,1.5,0.3905
2020-21,Anthony Edwards,1630162,-17,32.666666666666664,22.666666666666668,2.3333333333333335,0.4166666666666667
2020-21,Anthony Edwards,1630162,-15,33.0,25.0,1.0,0.39649999999999996
2020-21,Anthony Edwards,1630162,-14,28.0,15.0,2.0,0.286
2020-21,Anthony Edwards,1630162,-13,29.333333333333332,11.333333333333334,3.0,0.26733333333333337
2020-21,Anthony Edwards,1630162,-12,34.0,15.333333333333334,4.666666666666667,0.30033333333333334
2020-21,Anthony Edwards,1630162,-10,27.0,12.0,2.0,0.2695
2020-21,Anthony Edwards,1630162,-9,33.0,21.0,1.0,0.3755
2020-21,Anthony Edwards,1630162,-8,30.333333333333332,15.333333333333334,4.666666666666667,0.40066666666666667
2020-21,Anthony Edwards,1630162,-7,33.0,26.666666666666668,2.3333333333333335,0.443
2020-21,Anthony Edwards,1630162,-6,33.333333333333336,19.666666666666668,4.333333333333333,0.38599999999999995
2020-21,Anthony Edwards,1630162,-5,31.666666666666668,21.0,3.3333333333333335,0.524
2020-21,Anthony Edwards,1630162,-4,33.0,21.0,3.0,0.429
2020-21,Anthony Edwards,1630162,-3,29.0,14.5,2.0,0.4085
2020-21,Anthony Edwards,1630162,-2,32.0,25.0,2.0,0.474
2020-21,Anthony Edwards,1630162,-1,40.5,24.5,4.0,0.5545
2020-21,Anthony Edwards,1630162,0,32.0,25.5,4.5,0.538
2020-21,Anthony Edwards,1630162,1,32.0,12.333333333333334,2.6666666666666665,0.35033333333333333
2020-21,Anthony Edwards,1630162,2,31.5,18.25,2.5,0.44325000000000003
2020-21,Anthony Edwards,1630162,4,32.333333333333336,19.333333333333332,3.0,0.4326666666666667
2020-21,Anthony Edwards,1630162,5,34.8,23.8,3.2,0.4566
2020-21,Anthony Edwards,1630162,6,22.0,18.0,1.0,0.667
2020-21,Anthony Edwards,1630162,9,32.0,30.0,2.6666666666666665,0.439
2020-21,Anthony Edwards,1630162,11,37.5,34.5,4.5,0.614
2020-21,Anthony Edwards,1630162,13,22.0,8.0,0.0,0.214
2020-21,Anthony Edwards,1630162,14,34.5,21.0,3.0,0.515
2020-21,Anthony Edwards,1630162,15,37.0,19.0,5.0,0.333
2020-21,Anthony Edwards,1630162,19,30.0,12.0,5.0,0.385
2020-21,Anthony Edwards,1630162,25,28.0,16.0,5.0,0.636
2020-21,Anthony Edwards,1630162,30,34.0,22.0,2.0,0.438
2020-21,Anthony Gill,1630264,6,22.0,2.0,2.0,0.25
2020-21,Anthony Gill,1630264,16,21.0,12.0,1.0,0.5
2020-21,Anthony Gill,1630264,20,20.0,9.0,1.0,0.8
2020-21,Anthony Lamb,1630237,-23,42.0,7.0,4.0,0.333
2020-21,Anthony Lamb,1630237,-19,31.0,3.0,0.0,0.167
2020-21,Anthony Lamb,1630237,-18,34.0,9.0,4.0,0.571
2020-21,Anthony Lamb,1630237,-16,26.0,9.0,1.0,0.429
