season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage
2019-20,Anthony Tolliver,201229,-2,20.0,6.0,0.0,1.0
2019-20,Anthony Tolliver,201229,0,21.0,8.0,0.0,0.6
2019-20,Anthony Tolliver,201229,21,25.0,8.0,0.0,0.429
2019-20,Anthony Tolliver,201229,26,23.0,2.0,1.0,0.0
2019-20,Anzejs Pasecniks,1628394,2,20.0,10.0,1.0,0.444
2019-20,Aron Baynes,203382,-15,33.0,7.0,1.0,0.214
2019-20,Aron Baynes,203382,13,33.0,24.0,1.0,0.5
2019-20,Aron Baynes,203382,17,36.0,37.0,1.0,0.522
2019-20,Austin Rivers,203085,-29,29.0,13.0,1.0,0.417
2019-20,Austin Rivers,203085,-18,31.0,3.0,3.0,0.111
2019-20,Austin Rivers,203085,1,27.0,5.0,3.0,0.333
2019-20,Austin Rivers,203085,2,32.0,11.0,5.0,0.2
2019-20,Austin Rivers,203085,6,32.0,7.0,1.0,0.286
2019-20,Austin Rivers,203085,11,33.0,41.0,4.0,0.7
2019-20,Avery Bradley,202340,3,31.0,10.0,2.0,0.364
2019-20,Avery Bradley,202340,5,24.0,10.0,3.0,0.375
2019-20,Avery Bradley,202340,13,32.0,24.0,1.0,0.529
2019-20,Avery Bradley,202340,23,30.0,2.0,2.0,0.0
2019-20,Avery Bradley,202340,24,34.0,10.0,3.0,0.444
2019-20,Bam Adebayo,1628389,-21,21.0,6.0,6.0,0.2
2019-20,Bam Adebayo,1628389,-10,34.0,21.0,10.0,0.667
2019-20,Bam Adebayo,1628389,-9,36.0,9.0,4.0,0.4
2019-20,Bam Adebayo,1628389,-8,30.0,10.0,4.0,0.556
2019-20,Bam Adebayo,1628389,2,31.0,10.0,4.0,0.556
2019-20,Bam Adebayo,1628389,5,30.0,18.0,9.0,0.462
2019-20,Bam Adebayo,1628389,11,31.0,21.0,2.0,0.417
2019-20,Bam Adebayo,1628389,13,37.0,14.0,5.0,0.313
2019-20,Bam Adebayo,1628389,16,22.0,10.0,4.0,0.4
2019-20,Bam Adebayo,1628389,19,28.0,22.0,6.0,0.583
2019-20,Bam Adebayo,1628389,22,33.0,27.0,6.0,0.692
2019-20,Ben McLemore,203463,-17,27.0,16.0,1.0,0.375
2019-20,Ben McLemore,203463,-3,27.0,7.0,0.0,0.222
2019-20,Ben McLemore,203463,-2,24.0,8.0,0.0,0.6
2019-20,Ben McLemore,203463,0,27.0,20.0,1.0,0.438
2019-20,Ben McLemore,203463,3,30.0,20.0,1.0,0.538
2019-20,Ben Simmons,1627732,-11,38.0,19.0,4.0,0.571
2019-20,Ben Simmons,1627732,-3,23.5,8.0,4.5,0.4335
2019-20,Bismack Biyombo,202687,-15,22.0,8.0,2.0,0.25
2019-20,Bismack Biyombo,202687,6,34.0,10.0,2.0,0.8
2019-20,Boban Marjanovic,1626246,-10,29.0,18.0,3.0,0.643
2019-20,Boban Marjanovic,1626246,0,25.0,20.0,2.0,0.636
2019-20,Boban Marjanovic,1626246,5,31.0,31.0,1.0,0.6
2019-20,Boban Marjanovic,1626246,6,22.0,14.0,0.0,0.636
2019-20,Bobby Portis,1626171,-17,27.0,14.0,0.0,0.545
2019-20,Bobby Portis,1626171,-5,30.0,21.0,0.0,0.533
2019-20,Bobby Portis,1626171,11,26.0,20.0,5.0,0.6
2019-20,Bogdan Bogdanovic,203992,-20,34.0,27.0,2.0,0.579
2019-20,Bogdan Bogdanovic,203992,-17,30.0,9.0,2.0,0.4
2019-20,Bogdan Bogdanovic,203992,-16,31.0,12.0,5.0,0.308
2019-20,Bogdan Bogdanovic,203992,-11,35.0,13.0,8.0,0.417
2019-20,Bogdan Bogdanovic,203992,-4,35.0,13.0,5.0,0.625
2019-20,Bogdan Bogdanovic,203992,-1,27.0,15.0,0.0,0.417
2019-20,Bogdan Bogdanovic,203992,2,31.0,24.0,2.0,0.533
2019-20,Bogdan Bogdanovic,203992,5,20.0,3.0,2.0,0.067
2019-20,Bogdan Bogdanovic,203992,8,30.0,21.0,4.0,0.5
2019-20,Bogdan Bogdanovic,203992,14,28.0,27.0,8.0,0.667
2019-20,Bogdan Bogdanovic,203992,15,37.0,16.0,7.0,0.7
2019-20,Bogdan Bogdanovic,203992,16,37.0,35.0,3.0,0.65
2019-20,Bogdan Bogdanovic,203992,21,26.0,27.0,9.0,0.478
2019-20,Bojan Bogdanovic,202711,-23,24.0,5.0,2.0,0.25
2019-20,Bojan Bogdanovic,202711,-20,25.0,8.0,1.0,0.222
2019-20,Bojan Bogdanovic,202711,11,34.0,32.0,2.0,0.667
2019-20,Bojan Bogdanovic,202711,13,33.0,28.0,6.0,0.526
2019-20,Bojan Bogdanovic,202711,14,33.0,23.0,1.0,0.467
2019-20,Bol Bol,1629626,-6,24.0,9.0,1.0,0.571
2019-20,Bol Bol,1629626,-3,21.0,8.0,2.0,0.4
2019-20,Brad Wanamaker,202954,-25,26.0,9.0,2.0,0.429
2019-20,Brad Wanamaker,202954,-12,28.0,9.0,0.0,0.5
2019-20,Brad Wanamaker,202954,3,24.5,5.5,1.5,0.4165
2019-20,Brad Wanamaker,202954,4,21.0,8.0,3.0,0.429
2019-20,Brad Wanamaker,202954,8,23.0,15.0,1.0,0.75
2019-20,Brad Wanamaker,202954,9,26.0,14.0,1.0,0.556
2019-20,Brad Wanamaker,202954,26,20.0,13.0,5.0,0.571
2019-20,Bradley Beal,203078,-24,35.0,23.0,6.0,0.333
2019-20,Bradley Beal,203078,-19,37.0,29.0,6.0,0.345
2019-20,Bradley Beal,203078,-5,38.0,35.0,8.0,0.458
2019-20,Bradley Beal,203078,7,38.0,35.0,4.0,0.619
2019-20,Bradley Beal,203078,14,38.0,39.0,7.0,0.44
2019-20,Bradley Beal,203078,22,35.0,34.0,8.0,0.417
2019-20,Brandon Clarke,1629634,-15,29.0,15.0,1.0,0.5
2019-20,Brandon Clarke,1629634,-10,27.0,6.0,1.0,0.429
2019-20,Brandon Clarke,1629634,-6,24.0,8.0,1.0,0.444
2019-20,Brandon Clarke,1629634,-5,23.0,10.0,1.0,0.625
2019-20,Brandon Clarke,1629634,-1,28.0,10.0,1.0,0.444
2019-20,Brandon Clarke,1629634,2,30.0,18.5,2.0,0.7375
2019-20,Brandon Clarke,1629634,5,20.0,12.0,0.0,1.0
2019-20,Brandon Ingram,1627742,-29,23.0,14.0,0.0,0.455
2019-20,Brandon Ingram,1627742,-14,33.0,24.0,3.0,0.571
2019-20,Brandon Ingram,1627742,-7,35.0,24.0,4.0,0.529
2019-20,Brandon Ingram,1627742,-4,30.0,17.0,5.0,0.267
2019-20,Brandon Ingram,1627742,-1,32.0,23.0,0.0,0.35
2019-20,Brandon Ingram,1627742,1,33.0,17.0,5.0,0.429
2019-20,Brandon Ingram,1627742,3,31.0,24.0,5.0,0.5
2019-20,Brandon Ingram,1627742,4,39.0,15.0,2.0,0.217
2019-20,Brandon Ingram,1627742,5,30.0,12.0,3.0,0.2
2019-20,Brandon Ingram,1627742,8,41.0,27.0,4.0,0.5
2019-20,Brandon Ingram,1627742,21,40.0,15.0,7.0,0.5
2019-20,Brandon Knight,202688,-12,25.0,16.0,7.0,0.417
2019-20,Brandon Knight,202688,-6,35.5,12.0,6.5,0.2715
2019-20,Brandon Knight,202688,5,28.0,13.0,3.0,0.333
2019-20,Brook Lopez,201572,-20,27.0,18.0,2.0,0.571
2019-20,Brook Lopez,201572,-9,28.0,21.0,0.0,0.5
2019-20,Brook Lopez,201572,-4,25.0,12.0,1.0,0.364
2019-20,Brook Lopez,201572,2,29.0,13.0,1.0,0.8
2019-20,Brook Lopez,201572,4,34.0,34.0,0.0,0.444
2019-20,Brook Lopez,201572,6,31.0,23.0,2.0,0.5
2019-20,Brook Lopez,201572,13,28.0,14.0,0.0,0.4
2019-20,Brook Lopez,201572,14,22.0,24.0,0.0,0.818
2019-20,Brook Lopez,201572,16,26.0,16.0,0.0,0.364
2019-20,Brook Lopez,201572,21,24.0,3.0,1.0,0.167
2019-20,Brook Lopez,201572,35,31.0,17.0,0.0,0.444
2019-20,Bruce Brown,1628971,-14,24.0,5.0,7.0,0.333
2019-20,Bruce Brown,1628971,0,37.0,16.0,6.0,0.5
2019-20,Bruno Fernando,1628981,-31,22.0,2.0,3.0,0.125
2019-20,Bryn Forbes,1627854,-17,24.0,14.0,0.0,0.444
2019-20,Bryn Forbes,1627854,-5,26.0,15.0,1.0,0.571
2019-20,Bryn Forbes,1627854,1,31.0,19.0,1.0,0.5
2019-20,Buddy Hield,1627741,-21,20.0,12.0,5.0,0.385
2019-20,Buddy Hield,1627741,-9,20.0,17.0,0.0,0.375
2019-20,Buddy Hield,1627741,-8,30.0,21.0,3.0,0.4
2019-20,Buddy Hield,1627741,-5,24.5,19.0,1.5,0.5225
2019-20,Buddy Hield,1627741,-3,25.0,22.0,3.0,0.571
2019-20,Buddy Hield,1627741,6,23.0,17.0,4.0,0.375
2019-20,Buddy Hield,1627741,7,23.0,11.0,1.0,0.333
2019-20,Buddy Hield,1627741,12,26.0,28.0,2.0,0.588
2019-20,Buddy Hield,1627741,16,25.0,19.0,2.0,0.412
2019-20,CJ McCollum,203468,-25,38.0,8.0,2.0,0.143
2019-20,CJ McCollum,203468,-18,34.0,19.0,6.0,0.467
2019-20,CJ McCollum,203468,-8,45.0,33.0,6.0,0.667
2019-20,CJ McCollum,203468,-7,39.5,21.0,6.0,0.45599999999999996
2019-20,CJ McCollum,203468,-1,38.0,29.0,8.0,0.524
2019-20,CJ McCollum,203468,0,39.0,20.0,5.0,0.444
2019-20,CJ McCollum,203468,4,39.0,16.0,4.0,0.412
2019-20,CJ McCollum,203468,7,43.0,25.0,7.0,0.429
2019-20,CJ McCollum,203468,16,38.0,17.5,5.0,0.35850000000000004
2019-20,CJ McCollum,203468,17,35.0,41.0,5.0,0.583
2019-20,CJ McCollum,203468,26,33.0,22.0,5.0,0.5
2019-20,Caleb Martin,1628997,-4,22.0,6.0,2.0,0.5
2019-20,Caleb Martin,1628997,2,36.0,23.0,4.0,0.8
2019-20,Caleb Martin,1628997,8,26.0,12.0,1.0,0.556
2019-20,Caleb Martin,1628997,13,23.0,5.0,1.0,0.333
2019-20,Caleb Martin,1628997,15,35.0,19.0,3.0,0.333
2019-20,Cam Reddish,1629629,-4,40.0,22.0,2.0,0.571
2019-20,Cam Reddish,1629629,3,34.0,11.0,0.0,0.385
2019-20,Cam Reddish,1629629,8,28.0,28.0,2.0,0.647
2019-20,Cameron Johnson,1629661,0,24.0,12.0,2.0,0.625
2019-20,Cameron Johnson,1629661,3,36.5,20.0,3.0,0.49150000000000005
2019-20,Cameron Johnson,1629661,6,37.0,8.0,2.0,0.3
2019-20,Cameron Johnson,1629661,7,28.5,10.0,0.0,0.5665
2019-20,Cameron Johnson,1629661,12,30.0,15.0,3.0,0.636
2019-20,Cameron Johnson,1629661,15,32.0,18.0,3.0,0.545
2019-20,Cameron Johnson,1629661,36,36.0,14.0,3.0,0.385
2019-20,Cameron Payne,1626166,-5,21.0,15.0,3.0,0.667
2019-20,Cameron Payne,1626166,7,21.0,5.0,5.0,0.286
2019-20,Cameron Payne,1626166,14,20.0,12.0,3.0,0.556
2019-20,Cameron Payne,1626166,20,29.0,15.0,2.0,0.625
2019-20,Cameron Payne,1626166,22,32.0,14.0,5.0,0.333
2019-20,Caris LeVert,1627747,-26,27.0,17.0,7.0,0.412
2019-20,Caris LeVert,1627747,-6,27.0,13.0,1.0,0.429
2019-20,Caris LeVert,1627747,-5,37.0,22.0,4.0,0.4
2019-20,Caris LeVert,1627747,-4,27.0,14.0,6.0,0.316
2019-20,Caris LeVert,1627747,1,39.0,34.0,3.0,0.44
2019-20,Caris LeVert,1627747,2,36.0,23.0,5.0,0.5
2019-20,Caris LeVert,1627747,4,32.0,37.0,9.0,0.552
2019-20,Caris LeVert,1627747,14,35.0,27.0,13.0,0.588
2019-20,Caris LeVert,1627747,15,35.0,51.0,5.0,0.654
2019-20,Caris LeVert,1627747,18,31.0,27.0,10.0,0.563
2019-20,Caris LeVert,1627747,24,36.0,22.0,7.0,0.429
2019-20,Carmelo Anthony,2546,-18,23.0,8.0,3.0,0.4
2019-20,Carmelo Anthony,2546,-13,34.0,13.0,2.0,0.357
2019-20,Carmelo Anthony,2546,-8,33.0,7.0,2.0,0.25
2019-20,Carmelo Anthony,2546,-6,33.0,21.0,0.0,0.533
2019-20,Carmelo Anthony,2546,-5,31.0,7.0,0.0,0.25
2019-20,Carmelo Anthony,2546,-2,37.0,21.0,0.0,0.7
2019-20,Carmelo Anthony,2546,3,35.0,15.0,1.0,0.357
2019-20,Carmelo Anthony,2546,4,26.0,10.0,2.0,0.556
2019-20,Carmelo Anthony,2546,12,34.0,26.0,2.0,0.588
2019-20,Carmelo Anthony,2546,13,34.0,15.0,3.0,0.44799999999999995
2019-20,Carmelo Anthony,2546,14,35.0,20.0,0.0,0.462
2019-20,Carmelo Anthony,2546,34,31.0,25.0,1.0,0.615
2019-20,Carsen Edwards,1629035,-5,23.0,8.0,0.0,0.273
2019-20,Cedi Osman,1626224,-13,29.0,9.0,1.0,0.25
2019-20,Cedi Osman,1626224,-12,39.0,14.0,2.0,0.429
2019-20,Cedi Osman,1626224,-6,42.0,13.0,2.0,0.214
2019-20,Cedi Osman,1626224,-4,36.0,19.0,6.0,0.429
2019-20,Cedi Osman,1626224,5,38.0,20.0,1.0,0.583
2019-20,Chimezie Metu,1629002,-12,26.0,10.0,4.0,0.5
2019-20,Chris Boucher,1628449,-8,21.0,19.0,0.0,0.583
2019-20,Chris Boucher,1628449,5,21.0,9.0,0.0,0.375
2019-20,Chris Boucher,1628449,12,29.0,25.0,2.0,0.6
2019-20,Chris Boucher,1628449,13,28.0,19.0,0.0,0.417
2019-20,Chris Chiozza,1629185,-27,24.0,14.0,1.0,0.625
2019-20,Chris Chiozza,1629185,7,21.0,13.0,3.0,0.556
2019-20,Chris Chiozza,1629185,8,21.0,14.0,6.0,0.75
2019-20,Chris Chiozza,1629185,13,21.0,3.0,5.0,0.167
2019-20,Chris Chiozza,1629185,17,31.0,10.0,10.0,0.308
2019-20,Chris Chiozza,1629185,24,29.0,14.0,4.0,0.417
2019-20,Chris Chiozza,1629185,29,20.0,8.0,4.0,0.6
2019-20,Chris Paul,101108,-16,23.0,14.0,7.0,0.333
2019-20,Chris Paul,101108,-13,27.0,17.0,5.0,0.5
2019-20,Chris Paul,101108,-8,38.0,23.0,8.0,0.471
2019-20,Chris Paul,101108,-6,26.5,13.0,5.5,0.394
2019-20,Chris Paul,101108,8,37.0,28.0,7.0,0.474
2019-20,Chris Paul,101108,11,34.0,16.0,6.0,0.7
2019-20,Chris Paul,101108,12,30.0,21.0,12.0,0.615
2019-20,Chris Paul,101108,25,30.0,21.0,6.0,0.667
2019-20,Chris Paul,101108,26,32.0,13.0,9.0,0.444
2019-20,Chris Paul,101108,27,27.0,18.0,7.0,0.636
2019-20,Chris Silva,1629735,-12,24.0,5.0,1.0,0.5
2019-20,Christian Wood,1626174,-8,33.0,22.0,2.0,0.615
2019-20,Christian Wood,1626174,-6,39.0,29.0,3.0,0.75
2019-20,Christian Wood,1626174,-4,38.0,32.0,2.0,0.778
2019-20,Christian Wood,1626174,1,38.0,30.0,2.0,0.542
2019-20,Christian Wood,1626174,3,35.0,20.0,0.0,0.438
2019-20,Coby White,1629632,-4,37.0,26.0,6.0,0.476
2019-20,Coby White,1629632,-3,35.0,21.0,8.0,0.381
2019-20,Coby White,1629632,3,34.0,26.0,6.0,0.5
2019-20,Coby White,1629632,4,32.0,19.0,5.0,0.4
2019-20,Coby White,1629632,9,37.0,20.0,5.0,0.412
2019-20,Cody Martin,1628998,-13,34.0,13.0,4.0,0.75
2019-20,Cody Martin,1628998,-12,32.0,2.0,7.0,1.0
2019-20,Cody Martin,1628998,-4,35.0,11.0,5.0,0.375
2019-20,Cody Martin,1628998,-1,29.0,3.0,9.0,0.167
2019-20,Cody Martin,1628998,2,29.0,11.0,2.0,0.5
2019-20,Cody Martin,1628998,8,32.0,6.0,2.0,0.6
2019-20,Cody Zeller,203469,-16,22.0,10.0,2.0,0.6
2019-20,Cody Zeller,203469,-5,24.0,10.0,2.0,0.333
2019-20,Cody Zeller,203469,8,22.0,14.0,3.0,0.625
2019-20,Cody Zeller,203469,25,27.0,13.0,1.0,0.833
2019-20,Collin Sexton,1629012,-7,44.0,41.0,6.0,0.567
2019-20,Collin Sexton,1629012,-5,39.0,32.0,3.0,0.647
2019-20,Collin Sexton,1629012,2,39.0,26.0,4.0,0.421
2019-20,Collin Sexton,1629012,3,36.0,26.0,5.0,0.75
2019-20,Collin Sexton,1629012,7,40.0,25.0,5.0,0.579
2019-20,Cory Joseph,202709,-21,27.0,4.0,2.0,0.25
2019-20,Cory Joseph,202709,-7,42.0,9.0,8.0,0.5
2019-20,Cory Joseph,202709,-5,24.0,4.0,1.0,0.25
2019-20,Cory Joseph,202709,-2,24.0,4.0,1.0,0.333
2019-20,Cory Joseph,202709,2,26.0,14.0,4.0,0.75
2019-20,Cory Joseph,202709,8,26.0,7.5,4.0,0.4
2019-20,Cory Joseph,202709,10,37.0,8.0,6.0,0.111
2019-20,Courtney Lee,201584,-6,20.0,7.0,1.0,0.5
2019-20,Courtney Lee,201584,-1,26.5,4.5,0.0,0.111
2019-20,Courtney Lee,201584,2,21.0,4.0,0.0,0.5
2019-20,Courtney Lee,201584,4,23.0,8.0,0.0,0.6
2019-20,Courtney Lee,201584,25,29.0,13.0,2.0,0.833
2019-20,D'Angelo Russell,1626156,-14,27.0,14.0,5.5,0.262
2019-20,D'Angelo Russell,1626156,-12,36.0,16.0,7.0,0.333
2019-20,D'Angelo Russell,1626156,2,33.0,28.0,5.0,0.533
2019-20,D'Angelo Russell,1626156,10,34.0,19.0,5.0,0.333
2019-20,D'Angelo Russell,1626156,23,31.0,19.0,4.0,0.429
2019-20,D.J. Augustin,201571,-20,23.0,2.0,7.0,0.143
2019-20,D.J. Augustin,201571,-9,24.0,2.0,5.0,0.25
2019-20,D.J. Augustin,201571,-6,32.0,12.0,5.0,0.25
2019-20,D.J. Augustin,201571,-5,21.5,14.0,4.5,0.4125
2019-20,D.J. Augustin,201571,-2,27.0,13.5,4.5,0.45199999999999996
2019-20,D.J. Augustin,201571,3,28.0,16.0,5.0,0.714
2019-20,D.J. Augustin,201571,4,26.0,11.0,3.0,0.556
2019-20,D.J. Augustin,201571,9,23.0,16.0,4.0,0.417
2019-20,D.J. Augustin,201571,14,26.0,24.0,3.0,0.7
2019-20,D.J. Augustin,201571,16,20.0,10.0,8.0,0.6
2019-20,D.J. Wilson,1628391,-9,30.0,12.0,1.0,0.5
2019-20,D.J. Wilson,1628391,-8,21.0,10.0,1.0,0.4
2019-20,D.J. Wilson,1628391,-3,23.0,11.0,0.0,0.667
2019-20,DaQuan Jeffries,1629610,-8,25.0,2.0,1.0,0.2
2019-20,DaQuan Jeffries,1629610,-4,29.0,13.0,2.0,0.625
2019-20,DaQuan Jeffries,1629610,-3,25.0,7.0,0.0,0.429
2019-20,Damian Lillard,203081,-19,33.0,12.0,6.0,0.267
2019-20,Damian Lillard,203081,-9,39.0,22.0,5.0,0.435
2019-20,Damian Lillard,203081,-6,38.0,24.0,6.0,0.375
2019-20,Damian Lillard,203081,-1,43.0,42.0,12.0,0.591
2019-20,Damian Lillard,203081,2,44.0,29.0,9.0,0.455
2019-20,Damian Lillard,203081,3,41.5,25.5,12.0,0.358
2019-20,Damian Lillard,203081,6,40.0,48.0,9.5,0.595
2019-20,Damian Lillard,203081,8,41.0,61.0,8.0,0.531
2019-20,Damian Lillard,203081,22,31.0,22.0,5.0,0.5
2019-20,Damian Lillard,203081,23,40.0,25.0,7.0,0.471
2019-20,Damion Lee,1627814,-25,30.0,8.0,3.0,0.333
2019-20,Damion Lee,1627814,-2,34.0,10.0,2.0,0.364
2019-20,Damion Lee,1627814,-1,35.0,23.0,3.0,0.471
2019-20,Damion Lee,1627814,1,34.0,24.0,3.0,0.588
2019-20,Damion Lee,1627814,18,33.0,4.0,3.0,0.111
2019-20,Daniel Gafford,1629655,0,24.0,9.0,1.0,0.8
2019-20,Daniel Gafford,1629655,13,20.0,5.0,1.0,1.0
2019-20,Daniel Theis,1628464,-13,31.0,13.0,3.0,0.385
2019-20,Daniel Theis,1628464,-10,27.0,9.0,3.0,1.0
2019-20,Daniel Theis,1628464,-4,30.0,6.0,2.0,0.75
2019-20,Daniel Theis,1628464,0,27.5,13.5,2.5,0.6515
2019-20,Daniel Theis,1628464,2,33.0,20.0,3.0,0.667
2019-20,Daniel Theis,1628464,4,26.0,11.0,2.0,0.8
2019-20,Daniel Theis,1628464,10,21.0,10.0,2.0,0.5
2019-20,Daniel Theis,1628464,19,27.0,12.0,3.0,0.714
2019-20,Daniel Theis,1628464,24,27.0,11.0,3.0,0.571
2019-20,Danilo Gallinari,201568,-25,28.0,15.0,0.0,0.308
2019-20,Danilo Gallinari,201568,-19,21.0,14.0,0.0,0.2
2019-20,Danilo Gallinari,201568,1,29.0,20.0,2.0,0.429
2019-20,Danilo Gallinari,201568,8,34.0,18.0,0.0,0.353
2019-20,Danilo Gallinari,201568,9,33.0,19.0,1.0,0.467
2019-20,Danilo Gallinari,201568,17,21.0,20.0,2.0,0.75
2019-20,Danilo Gallinari,201568,18,25.5,20.5,1.0,0.4615
2019-20,Danny Green,201980,-17,25.0,6.0,0.0,0.333
2019-20,Danny Green,201980,-10,23.5,9.5,1.0,0.5445
2019-20,Danny Green,201980,-3,30.0,11.0,1.0,0.4
2019-20,Danny Green,201980,-2,28.0,6.0,4.0,0.4
2019-20,Danny Green,201980,0,22.0,10.0,1.0,0.444
2019-20,Danny Green,201980,1,21.0,8.0,0.0,0.571
2019-20,Danny Green,201980,3,24.0,0.0,0.0,0.0
2019-20,Danny Green,201980,5,26.0,7.0,2.0,0.429
2019-20,Danny Green,201980,17,30.0,6.0,2.0,0.333
2019-20,Danuel House Jr.,1627863,-22,26.0,3.0,2.0,0.25
2019-20,Danuel House Jr.,1627863,-8,30.0,6.0,3.0,0.286
2019-20,Danuel House Jr.,1627863,-5,30.0,15.666666666666666,1.6666666666666667,0.5096666666666666
2019-20,Danuel House Jr.,1627863,0,42.0,20.0,1.0,0.538
2019-20,Danuel House Jr.,1627863,2,29.0,20.0,1.0,0.467
2019-20,Danuel House Jr.,1627863,12,33.0,14.0,1.0,0.385
2019-20,Danuel House Jr.,1627863,19,31.0,2.0,2.0,0.143
2019-20,Dario Saric,203967,-10,38.0,24.0,2.0,0.563
2019-20,Dario Saric,203967,-8,26.0,13.0,1.0,0.444
